gene_symbol	uniprot_acc	in_universe	is_bench	topo_gpi_anchored	topo_gpcr_7tm	topo_multi_pass_tm	topo_single_pass_tm	topo_signal_only_secreted	topo_inner_leaflet_lipidated	topo_no_tm_no_signal	up_has_glyc	deeptm_TM_NO_SP
SMCO4	Q9NRQ5	True	False	0	0	0	1	0	0	0	0	1
SMIM1	B2RUZ4	True	False	0	0	0	1	0	0	0	0	1
SMIM10	Q96HG1	True	False	0	0	0	1	0	0	0	0	0
SMIM10L2A	P0DMW4	True	False	0	0	0	0	0	0	1	0	0
SMIM10L2B	P0DMW5	True	False	0	0	0	0	0	0	1	0	0
SMIM10L3	A0A0C4DGP1	True	False	0	0	0	0	0	0	1	0	0
SMIM17	P0DL12	True	False	0	0	0	1	0	0	0	0	1
SMIM18	P0DKX4	True	False	0	0	0	1	0	0	0	0	1
SMIM21	Q3B7S5	True	False	0	0	0	1	0	0	0	0	0
SMIM23	A6NLE4	True	False	0	0	0	1	0	0	0	0	0
SMIM24	O75264	True	False	0	0	0	1	0	0	0	0	0
SMIM28	A0A1B0GU29	True	False	0	0	0	1	0	0	0	0	1
SMIM29	Q86T20	True	False	0	0	0	1	0	0	0	1	1
SMIM31	A0A1B0GVY4	True	False	0	0	0	1	0	0	0	1	1
SMIM32	A0A1B0GUA5	True	False	0	0	0	1	0	0	0	0	1
SMIM33	A0A1B0GW64	True	False	0	0	0	1	0	0	0	1	1
SMIM34	A8MWV9	True	False	0	0	0	1	0	0	0	0	1
SMIM35	A0A1B0GVV1	True	False	0	0	0	1	0	0	0	0	1
SMIM36	A0A1B0GVT2	True	False	0	0	0	1	0	0	0	0	1
SMIM38	A0A286YFK9	True	False	0	0	0	1	0	0	0	0	1
SMIM39	A0A1B0GW54	True	False	0	0	0	1	0	0	0	0	1
SMIM42	A0A5F9ZH02	True	False	0	0	0	1	0	0	0	0	1
SMIM43	Q4W5P6	True	False	0	0	0	1	0	0	0	0	0
SMIM44	A0A286YF18	True	False	0	0	0	1	0	0	0	0	1
SMIM47	D0EPY3	True	False	0	0	0	1	0	0	0	0	1
SMIM48	A0A494C1I1	True	False	0	0	0	1	0	0	0	0	1
SMIM5	Q71RC9	True	False	0	0	0	1	0	0	0	0	1
SMIM9	A6NGZ8	True	False	0	0	0	1	0	0	0	0	0
SMLR1	H3BR10	True	False	0	0	1	0	0	0	0	0	1
SMO	Q99835	True	False	0	1	0	0	0	0	0	1	0
SMPD1	P17405	True	False	0	0	0	0	1	0	0	1	0
SMPD3	Q9NY59	True	False	0	0	0	0	0	0	1	0	1
SMPDL3A	Q92484	True	False	0	0	0	0	1	0	0	1	0
SMPDL3B	Q92485	True	False	1	0	0	0	0	0	0	1	0
SNCA	P37840	True	False	0	0	0	0	0	0	1	0	0
SND1	Q7KZF4	True	False	0	0	0	0	0	0	1	0	0
SNN	O75324	True	False	0	0	0	1	0	0	0	0	1
SNORC	Q6UX34	True	False	0	0	0	1	0	0	0	0	0
SNRNP200	O75643	True	False	0	0	0	0	0	0	1	0	0
SOD2	P04179	True	False	0	0	0	0	0	0	1	0	0
SOD3	P08294	True	False	0	0	0	0	1	0	0	1	0
SOFU1	Q96L11	True	False	0	0	0	0	1	0	0	0	0
SORCS1	Q8WY21	True	False	0	0	0	1	0	0	0	1	0
SORCS2	Q96PQ0	True	False	0	0	0	1	0	0	0	1	0
SORCS3	Q9UPU3	True	False	0	0	0	1	0	0	0	1	0
SORL1	Q92673	True	False	0	0	0	1	0	0	0	1	0
SORT1	Q99523	True	False	0	0	0	1	0	0	0	1	0
SPA17	Q15506	True	False	0	0	0	0	0	0	1	0	0
SPAAR	A0A1B0GVQ0	True	False	0	0	0	1	0	0	0	0	1
SPACA1	Q9HBV2	True	False	0	0	0	1	0	0	0	1	0
SPACA3	Q8IXA5	True	False	0	0	0	1	0	0	0	0	1
SPACA4	Q8TDM5	True	False	1	0	0	0	0	0	0	0	0
SPACA5	Q96QH8	True	False	0	0	0	0	1	0	0	0	0
SPACA5B	Q96QH8	True	False	0	0	0	0	1	0	0	0	0
SPACA6	W5XKT8	True	False	0	0	0	1	0	0	0	1	0
SPACA7	Q96KW9	True	False	0	0	0	0	1	0	0	1	0
SPACDR	Q8IZ16	True	False	0	0	0	0	0	0	1	0	0
SPADH	A0A494C103	True	False	0	0	0	0	1	0	0	0	0
SPAG1	Q07617	True	False	0	0	0	0	0	0	1	0	0
SPAG11A	Q6PDA7	True	False	0	0	0	0	1	0	0	1	0
SPAG11B	Q08648	True	False	0	0	0	0	1	0	0	1	0
SPAG8	Q99932	True	False	0	0	0	0	0	0	1	0	0
SPAG9	O60271	True	False	0	0	0	0	0	0	1	0	0
SPAM1	P38567	True	False	1	0	0	0	0	0	0	1	0
SPART	Q8N0X7	True	False	0	0	0	0	0	0	1	0	0
SPATA31A3	Q5VYP0	True	False	0	0	0	1	0	0	0	0	1
SPATA31A7	Q8IWB4	True	False	0	0	0	1	0	0	0	0	1
SPATA31C2	B4DYI2	True	False	0	0	0	1	0	0	0	0	1
SPATA31E1	Q6ZUB1	True	False	0	0	0	1	0	0	0	1	1
SPATA46	Q5T0L3	True	False	0	0	0	0	0	0	1	0	0
SPATA9	Q9BWV2	True	False	0	0	0	1	0	0	0	0	0
SPEM1	Q8N4L4	True	False	0	0	0	1	0	0	0	0	1
SPEM3	A0A1B0GUW6	True	False	0	0	0	1	0	0	0	0	1
SPESP1	Q6UW49	True	False	0	0	0	0	1	0	0	1	0
SPHK2	Q9NRA0	True	False	0	0	0	0	0	0	1	0	0
SPINK13	Q1W4C9	True	False	0	0	0	0	1	0	0	1	0
SPINK14	Q6IE38	True	False	0	0	0	0	1	0	0	1	0
SPINK2	P20155	True	False	0	0	0	0	1	0	0	0	0
SPINK4	O60575	True	False	0	0	0	0	1	0	0	0	0
SPINK5	Q9NQ38	True	False	0	0	0	0	1	0	0	0	0
SPINK6	Q6UWN8	True	False	0	0	0	0	1	0	0	0	0
SPINK7	P58062	True	False	0	0	0	0	1	0	0	0	0
SPINK8	P0C7L1	True	False	0	0	0	0	1	0	0	1	0
SPINT1	O43278	True	False	0	0	0	0	1	0	0	1	0
SPINT2	O43291	True	False	0	0	0	1	0	0	0	1	0
SPINT3	P49223	True	False	0	0	0	0	1	0	0	0	0
SPINT4	Q6UDR6	True	False	0	0	0	0	1	0	0	0	0
SPN	P16150	True	False	0	0	0	1	0	0	0	1	0
SPNS2	Q8IVW8	True	False	0	0	1	0	0	0	0	0	1
SPNS3	Q6ZMD2	True	False	0	0	1	0	0	0	0	0	1
SPOCK1	Q08629	True	False	0	0	0	0	1	0	0	1	0
SPOCK3	Q9BQ16	True	False	0	0	0	0	1	0	0	1	0
SPPL2B	Q8TCT7	True	False	0	0	1	0	0	0	0	1	0
SPPL3	Q8TCT6	True	False	0	0	1	0	0	0	0	0	1
SPRN	Q5BIV9	True	False	1	0	0	0	0	0	0	1	0
SQSTM1	Q13501	True	False	0	0	0	0	0	0	1	0	0
SRC	P12931	False	True	0	0	0	0	0	1	0	0	0
SRGN	P10124	True	False	0	0	0	0	1	0	0	1	0
SRPX2	O60687	True	False	0	0	0	0	1	0	0	0	0
SRRM2	Q9UQ35	True	False	0	0	0	0	0	0	1	0	0
SSB	P05455	True	False	0	0	0	0	0	0	1	0	0
SSC4D	Q8WTU2	True	False	0	0	0	0	1	0	0	0	0
SSC5D	A1L4H1	True	False	0	0	0	0	1	0	0	1	0
SSMEM1	Q8WWF3	True	False	0	0	0	1	0	0	0	0	1
SSPN	Q14714	True	False	0	0	1	0	0	0	0	0	1
SSTR1	P30872	True	False	0	1	0	0	0	0	0	1	1
SSTR2	P30874	True	True	0	1	0	0	0	0	0	1	1
SSTR3	P32745	True	False	0	1	0	0	0	0	0	1	1
SSTR4	P31391	True	False	0	1	0	0	0	0	0	1	1
SSTR5	P35346	True	False	0	1	0	0	0	0	0	1	1
ST14	Q9Y5Y6	True	False	0	0	0	1	0	0	0	1	1
ST3GAL1	Q11201	True	False	0	0	0	1	0	0	0	1	1
ST6GAL1	P15907	True	False	0	0	0	1	0	0	0	1	1
STAB1	Q9NY15	True	False	0	0	0	1	0	0	0	1	0
STAB2	Q8WWQ8	True	False	0	0	0	1	0	0	0	1	0
STEAP1	Q9UHE8	True	True	0	0	1	0	0	0	0	0	1
STEAP1B	Q6NZ63	True	False	0	0	1	0	0	0	0	0	1
STEAP2	Q8NFT2	True	True	0	0	1	0	0	0	0	0	1
STEAP3	Q658P3	True	False	0	0	1	0	0	0	0	1	1
STEAP4	Q687X5	True	False	0	0	1	0	0	0	0	1	1
STIM1	Q13586	True	True	0	0	0	1	0	0	0	1	0
STIM2	Q9P246	True	False	0	0	0	1	0	0	0	1	1
STIP1	P31948	True	False	0	0	0	0	0	0	1	0	0
STOM	P27105	True	False	0	0	0	0	0	0	1	0	1
STOML3	Q8TAV4	True	False	0	0	0	1	0	0	0	0	1
STRA6	Q9BX79	True	False	0	0	1	0	0	0	0	1	1
STRC	Q7RTU9	True	False	0	0	0	0	1	0	0	1	0
STS	P08842	True	False	0	0	1	0	0	0	0	1	0
STUM	Q69YW2	True	False	0	0	1	0	0	0	0	0	1
STYK1	Q6J9G0	True	False	0	0	0	1	0	0	0	0	1
SUCNR1	Q9BXA5	True	False	0	1	0	0	0	0	0	1	1
SULF1	Q8IWU6	True	False	0	0	0	0	1	0	0	1	0
SULF2	Q8IWU5	True	False	0	0	0	0	1	0	0	1	0
SUMF1	Q8NBK3	True	False	0	0	0	0	1	0	0	1	0
SUN5	Q8TC36	True	False	0	0	0	1	0	0	0	0	1
SUSD1	Q6UWL2	True	False	0	0	0	1	0	0	0	1	0
SUSD2	Q9UGT4	True	False	0	0	0	1	0	0	0	1	0
SUSD3	Q96L08	True	False	0	0	0	1	0	0	0	1	1
SUSD4	Q5VX71	True	False	0	0	0	1	0	0	0	1	0
SUSD5	O60279	True	False	0	0	0	1	0	0	0	0	0
SUSD6	Q92537	True	False	0	0	0	1	0	0	0	0	0
SVEP1	Q4LDE5	True	False	0	0	0	0	1	0	0	1	0
SVOPL	Q8N434	True	False	0	0	1	0	0	0	0	0	1
SYCP1	Q15431	True	False	0	0	0	0	0	0	1	0	0
SYNDIG1	Q9H7V2	True	False	0	0	0	1	0	0	0	0	1
SYNJ2BP	P57105	True	False	0	0	0	1	0	0	0	0	1
SYT12	Q8IV01	True	False	0	0	0	1	0	0	0	0	1
SYT15	Q9BQS2	True	False	0	0	0	1	0	0	0	0	1
SYT7	O43581	True	False	0	0	0	1	0	0	0	0	1
SYT8	Q8NBV8	True	False	0	0	0	1	0	0	0	0	1
TAAR2	Q9P1P5	True	False	0	1	0	0	0	0	0	1	1
TAAR5	O14804	True	False	0	1	0	0	0	0	0	1	1
TAAR6	Q96RI8	True	False	0	1	0	0	0	0	0	1	1
TAAR8	Q969N4	True	False	0	1	0	0	0	0	0	1	1
TAAR9	Q96RI9	True	False	0	1	0	0	0	0	0	1	1
TACR1	P25103	True	False	0	1	0	0	0	0	0	1	1
TACR2	P21452	True	False	0	1	0	0	0	0	0	1	1
TACR3	P29371	True	False	0	1	0	0	0	0	0	1	1
TACSTD2	P09758	True	True	0	0	0	1	0	0	0	1	0
TAF15	Q92804	True	False	0	0	0	0	0	0	1	0	0
TAPBPL	Q9BX59	True	False	0	0	0	1	0	0	0	0	0
TARM1	B6A8C7	True	False	0	0	0	1	0	0	0	1	0
TAS1R1	Q7RTX1	True	False	0	1	0	0	0	0	0	1	0
TAS1R2	Q8TE23	True	False	0	1	0	0	0	0	0	1	0
TAS1R3	Q7RTX0	True	False	0	1	0	0	0	0	0	1	0
TAS2R1	Q9NYW7	True	False	0	1	0	0	0	0	0	1	1
TAS2R10	Q9NYW0	True	False	0	1	0	0	0	0	0	1	1
TAS2R13	Q9NYV9	True	False	0	1	0	0	0	0	0	1	1
TAS2R14	Q9NYV8	True	False	0	1	0	0	0	0	0	1	1
TAS2R16	Q9NYV7	True	False	0	1	0	0	0	0	0	1	1
TAS2R19	P59542	True	False	0	1	0	0	0	0	0	1	1
TAS2R20	P59543	True	False	0	1	0	0	0	0	0	1	1
TAS2R3	Q9NYW6	True	False	0	1	0	0	0	0	0	1	1
TAS2R30	P59541	True	False	0	1	0	0	0	0	0	1	1
TAS2R31	P59538	True	False	0	1	0	0	0	0	0	1	1
TAS2R33	P0DSN6	True	False	0	1	0	0	0	0	0	1	1
TAS2R36	P0DTE0	True	False	0	1	0	0	0	0	0	1	1
TAS2R38	P59533	True	False	0	1	0	0	0	0	0	1	1
TAS2R39	P59534	True	False	0	1	0	0	0	0	0	1	1
TAS2R4	Q9NYW5	True	False	0	1	0	0	0	0	0	1	1
TAS2R40	P59535	True	False	0	1	0	0	0	0	0	1	1
TAS2R41	P59536	True	False	0	1	0	0	0	0	0	1	1
TAS2R42	Q7RTR8	True	False	0	1	0	0	0	0	0	1	1
TAS2R43	P59537	True	False	0	1	0	0	0	0	0	1	1
TAS2R45	P59539	True	False	0	1	0	0	0	0	0	1	1
TAS2R46	P59540	True	False	0	1	0	0	0	0	0	1	1
TAS2R5	Q9NYW4	True	False	0	1	0	0	0	0	0	1	1
TAS2R50	P59544	True	False	0	1	0	0	0	0	0	1	1
TAS2R60	P59551	True	False	0	1	0	0	0	0	0	1	1
TAS2R7	Q9NYW3	True	False	0	1	0	0	0	0	0	1	1
TAS2R8	Q9NYW2	True	False	0	1	0	0	0	0	0	1	1
TAS2R9	Q9NYW1	True	False	0	1	0	0	0	0	0	1	1
TAX1BP3	O14907	True	False	0	0	0	0	0	0	1	0	0
TBC1D3D	A0A087WVF3	True	False	0	0	0	0	0	0	1	0	0
TBC1D3E	A0A087X179	True	False	0	0	0	0	0	0	1	0	0
TBC1D3K	A0A087X1G2	True	False	0	0	0	0	0	0	1	0	0
TBXA2R	P21731	True	False	0	1	0	0	0	0	0	1	1
TCAF1	Q9Y4C2	True	False	0	0	0	0	0	0	1	0	0
TCAF2	A6NFQ2	True	False	0	0	0	0	0	0	1	0	0
TCIRG1	Q13488	True	False	0	0	1	0	0	0	0	0	1
TCP11	Q8WWU5	True	False	0	0	0	1	0	0	0	0	0
TCP11X1	B4DZS4	True	False	0	0	0	0	0	0	1	0	0
TCTA	P57738	True	False	0	0	1	0	0	0	0	1	1
TCTN1	Q2MV58	True	False	0	0	0	0	1	0	0	1	0
TCTN2	Q96GX1	True	False	0	0	0	1	0	0	0	1	0
TCTN3	Q6NUS6	True	False	0	0	0	1	0	0	0	1	0
TEDDM1	Q5T9Z0	True	False	0	0	1	0	0	0	0	0	1
TEK	Q02763	True	False	0	0	0	1	0	0	0	1	0
TENM1	Q9UKZ4	True	False	0	0	0	1	0	0	0	1	1
TENM2	Q9NT68	True	False	0	0	0	1	0	0	0	1	1
TENM3	Q9P273	True	False	0	0	0	1	0	0	0	1	1
TENM4	Q6N022	True	False	0	0	0	1	0	0	0	1	1
TEX101	Q9BY14	True	False	1	0	0	0	0	0	0	1	0
TEX36	Q5VZQ5	True	False	0	0	0	0	0	0	1	0	0
TEX38	Q6PEX7	True	False	0	0	0	1	0	0	0	0	1
TEX46	H3BTG2	True	False	0	0	0	1	0	0	0	0	0
TEX50	A0A1B0GTY4	True	False	0	0	0	1	0	0	0	0	0
TEX51	A0A1B0GUA7	True	False	0	0	0	1	0	0	0	0	0
TFAM	Q00059	True	False	0	0	0	0	0	0	1	0	0
TFPI	P10646	True	False	1	0	0	0	0	0	0	1	0
TFPI2	P48307	True	False	0	0	0	0	1	0	0	1	0
TFR2	Q9UP52	True	False	0	0	0	1	0	0	0	1	1
TFRC	P02786	True	True	0	0	0	1	0	0	0	1	1
TGFA	P01135	True	False	0	0	0	1	0	0	0	1	0
TGFB1	P01137	True	True	0	0	0	0	1	0	0	1	0
TGFB3	P10600	True	False	0	0	0	0	1	0	0	1	0
TGFBI	Q15582	True	False	0	0	0	0	1	0	0	0	0
TGFBR1	P36897	True	False	0	0	0	1	0	0	0	1	0
TGFBR2	P37173	True	False	0	0	0	1	0	0	0	1	0
TGFBR3	Q03167	True	False	0	0	0	1	0	0	0	1	0
TGFBR3L	H3BV60	True	False	0	0	0	1	0	0	0	0	0
TGM1	P22735	True	False	0	0	0	0	0	0	1	0	0
TGM2	P21980	True	False	0	0	0	0	0	0	1	0	0
TGOLN2	O43493	False	True	0	0	0	1	0	0	0	1	0
THBD	P07204	True	False	0	0	0	1	0	0	0	1	0
THBS1	P07996	True	False	0	0	0	0	1	0	0	1	0
THBS3	P49746	True	False	0	0	0	0	1	0	0	1	0
THBS4	P35443	True	False	0	0	0	0	1	0	0	1	0
THNSL2	Q86YJ6	True	False	0	0	0	0	0	0	1	0	0
THSD1	Q9NS62	True	False	0	0	0	1	0	0	0	1	0
THSD7A	Q9UPZ6	True	False	0	0	0	1	0	0	0	1	0
THSD7B	Q9C0I4	True	False	0	0	0	1	0	0	0	1	0
THSD8	A0A1W2PP97	True	False	0	0	0	0	1	0	0	0	0
THY1	P04216	True	False	1	0	0	0	0	0	0	1	0
TIE1	P35590	True	False	0	0	0	1	0	0	0	1	0
TIGIT	Q495A1	True	False	0	0	0	1	0	0	0	1	0
TIMD4	Q96H15	True	False	0	0	0	1	0	0	0	1	0
TIMP1	P01033	True	False	0	0	0	0	1	0	0	1	0
TIMP2	P16035	True	False	0	0	0	0	1	0	0	0	0
TIMP3	P35625	True	False	0	0	0	0	1	0	0	0	0
TIMP4	Q99727	True	False	0	0	0	0	1	0	0	0	0
TINAGL1	Q9GZM7	True	False	0	0	0	0	1	0	0	1	0
TK1	P04183	True	False	0	0	0	0	0	0	1	0	0
TLCD1	Q96CP7	True	False	0	0	1	0	0	0	0	0	1
TLCD2	A6NGC4	True	False	0	0	1	0	0	0	0	0	1
TLL2	Q9Y6L7	True	False	0	0	0	0	1	0	0	1	0
TLR1	Q15399	True	False	0	0	0	1	0	0	0	1	0
TLR10	Q9BXR5	True	False	0	0	0	1	0	0	0	1	0
TLR2	O60603	True	False	0	0	0	1	0	0	0	1	0
TLR3	O15455	True	False	0	0	0	1	0	0	0	1	0
TLR4	O00206	True	False	0	0	0	1	0	0	0	1	0
TLR5	O60602	True	False	0	0	0	1	0	0	0	1	0
TLR6	Q9Y2C9	True	False	0	0	0	1	0	0	0	1	0
TLR8	Q9NR97	True	False	0	0	0	1	0	0	0	1	0
TM2D1	Q9BX74	True	False	0	0	1	0	0	0	0	1	0
TM2D2	Q9BX73	True	False	0	0	1	0	0	0	0	1	0
TM2D3	Q9BRN9	True	False	0	0	1	0	0	0	0	1	0
TM4SF1	P30408	True	True	0	0	1	0	0	0	0	1	1
TM4SF18	Q96CE8	True	False	0	0	1	0	0	0	0	0	1
TM4SF19	Q96DZ7	True	False	0	0	1	0	0	0	0	1	1
TM4SF20	Q53R12	True	False	0	0	1	0	0	0	0	0	1
TM4SF4	P48230	True	False	0	0	1	0	0	0	0	1	1
TM4SF5	O14894	True	False	0	0	1	0	0	0	0	1	1
TM6SF1	Q9BZW5	True	False	0	0	1	0	0	0	0	0	1
TM7SF3	Q9NS93	True	False	0	0	1	0	0	0	0	1	0
TM9SF1	O15321	True	False	0	0	1	0	0	0	0	1	0
TMBIM1	Q969X1	True	False	0	0	1	0	0	0	0	0	1
TMC2	Q8TDI7	True	False	0	0	1	0	0	0	0	0	1
TMC3	Q7Z5M5	True	False	0	0	1	0	0	0	0	1	1
TMC4	Q7Z404	True	False	0	0	1	0	0	0	0	1	1
TMC7	Q7Z402	True	False	0	0	1	0	0	0	0	1	1
TMDD1	P0DPE3	True	False	0	0	0	1	0	0	0	1	0
TMED10	P49755	True	True	0	0	0	1	0	0	0	1	0
TMEFF1	Q8IYR6	True	False	0	0	0	1	0	0	0	0	0
TMEFF2	Q9UIK5	True	False	0	0	0	1	0	0	0	1	0
TMEM100	Q9NV29	True	False	0	0	1	0	0	0	0	0	1
TMEM101	Q96IK0	True	False	0	0	1	0	0	0	0	0	1
TMEM102	Q8N9M5	True	False	0	0	0	1	0	0	0	0	0
TMEM106A	Q96A25	True	False	0	0	0	1	0	0	0	0	1
TMEM106B	Q9NUM4	True	False	0	0	0	1	0	0	0	1	1
TMEM114	B3SHH9	True	False	0	0	1	0	0	0	0	1	1
TMEM116	Q8NCL8	True	False	0	0	1	0	0	0	0	0	1
TMEM117	Q9H0C3	True	False	0	0	1	0	0	0	0	1	1
TMEM119	Q4V9L6	True	False	0	0	0	1	0	0	0	1	0
TMEM120A	Q9BXJ8	True	False	0	0	1	0	0	0	0	0	1
TMEM123	Q8N131	True	False	0	0	0	1	0	0	0	1	0
TMEM125	Q96AQ2	True	False	0	0	1	0	0	0	0	0	1
TMEM127	O75204	True	False	0	0	1	0	0	0	0	0	1
TMEM131L	A2VDJ0	True	False	0	0	0	1	0	0	0	1	0
TMEM132A	Q24JP5	True	False	0	0	0	1	0	0	0	1	0
TMEM132B	Q14DG7	True	False	0	0	0	1	0	0	0	1	1
TMEM132C	Q8N3T6	True	False	0	0	0	1	0	0	0	1	0
TMEM132D	Q14C87	True	False	0	0	0	1	0	0	0	1	0
TMEM132E	Q6IEE7	True	False	0	0	0	1	0	0	0	1	0
TMEM139	Q8IV31	True	False	0	0	0	1	0	0	0	0	1
TMEM140	Q9NV12	True	False	0	0	1	0	0	0	0	1	1
TMEM150A	Q86TG1	True	False	0	0	1	0	0	0	0	1	1
TMEM150C	B9EJG8	True	False	0	0	1	0	0	0	0	0	1
TMEM151A	Q8N4L1	True	False	0	0	1	0	0	0	0	0	1
TMEM151B	Q8IW70	True	False	0	0	1	0	0	0	0	0	1
TMEM154	Q6P9G4	True	False	0	0	0	1	0	0	0	0	0
TMEM156	Q8N614	True	False	0	0	1	0	0	0	0	1	0
TMEM158	Q8WZ71	True	False	0	0	1	0	0	0	0	1	0
TMEM161B	Q8NDZ6	True	False	0	0	1	0	0	0	0	1	1
TMEM163	Q8TC26	True	False	0	0	1	0	0	0	0	0	1
TMEM165	Q9HC07	True	False	0	0	1	0	0	0	0	0	0
TMEM169	Q96HH4	True	False	0	0	1	0	0	0	0	0	1
TMEM170B	Q5T4T1	True	False	0	0	1	0	0	0	0	1	1
TMEM176A	Q96HP8	True	False	0	0	1	0	0	0	0	0	1
TMEM176B	Q3YBM2	True	False	0	0	1	0	0	0	0	0	1
TMEM178B	H3BS89	True	False	0	0	1	0	0	0	0	1	1
TMEM179	Q6ZVK1	True	False	0	0	1	0	0	0	0	1	1
TMEM181	Q9P2C4	True	False	0	0	1	0	0	0	0	0	1
TMEM182	Q6ZP80	True	False	0	0	1	0	0	0	0	1	1
TMEM184A	Q6ZMB5	True	False	0	0	1	0	0	0	0	0	1
TMEM184B	Q9Y519	True	False	0	0	1	0	0	0	0	0	1
TMEM184C	Q9NVA4	True	False	0	0	1	0	0	0	0	0	1
TMEM187	Q14656	True	False	0	0	1	0	0	0	0	0	1
TMEM191C	A6NGB0	True	False	0	0	0	1	0	0	0	0	1
TMEM192	Q8IY95	True	False	0	0	1	0	0	0	0	0	1
TMEM198	Q66K66	True	False	0	0	1	0	0	0	0	0	1
TMEM200A	Q86VY9	True	False	0	0	1	0	0	0	0	1	1
TMEM200B	Q69YZ2	True	False	0	0	1	0	0	0	0	1	1
TMEM200C	A6NKL6	True	False	0	0	1	0	0	0	0	0	1
TMEM202	A6NGA9	True	False	0	0	1	0	0	0	0	0	1
TMEM204	Q9BSN7	True	False	0	0	1	0	0	0	0	1	1
TMEM205	Q6UW68	True	False	0	0	1	0	0	0	0	0	1
TMEM207	Q6UWW9	True	False	0	0	0	1	0	0	0	0	0
TMEM210	A6NLX4	True	False	0	0	0	1	0	0	0	0	0
TMEM212	A6NML5	True	False	0	0	1	0	0	0	0	0	1
TMEM213	A2RRL7	True	False	0	0	0	1	0	0	0	0	0
TMEM215	Q68D42	True	False	0	0	1	0	0	0	0	0	1
TMEM217B	A0A494BZU4	True	False	0	0	1	0	0	0	0	0	1
TMEM219	Q86XT9	True	False	0	0	0	1	0	0	0	1	1
TMEM220	Q6QAJ8	True	False	0	0	1	0	0	0	0	0	1
TMEM225B	P0DP42	True	False	0	0	1	0	0	0	0	0	1
TMEM229A	B2RXF0	True	False	0	0	1	0	0	0	0	0	1
TMEM229B	Q8NBD8	True	False	0	0	1	0	0	0	0	0	1
TMEM230	Q96A57	True	False	0	0	1	0	0	0	0	0	1
TMEM232	C9JQI7	True	False	0	0	1	0	0	0	0	0	0
TMEM233	B4DJY2	True	False	0	0	0	1	0	0	0	0	1
TMEM234	Q8WY98	True	False	0	0	1	0	0	0	0	0	1
TMEM236	Q5W0B7	True	False	0	0	1	0	0	0	0	1	1
TMEM237	Q96Q45	True	False	0	0	1	0	0	0	0	0	1
TMEM243	Q9BU79	True	False	0	0	1	0	0	0	0	0	1
TMEM244	Q5VVB8	True	False	0	0	1	0	0	0	0	0	1
TMEM245	Q9H330	True	False	0	0	1	0	0	0	0	1	1
TMEM248	Q9NWD8	True	False	0	0	1	0	0	0	0	0	1
TMEM25	Q86YD3	True	False	0	0	0	1	0	0	0	1	0
TMEM26	Q6ZUK4	True	False	0	0	1	0	0	0	0	1	1
TMEM260	Q9NX78	True	False	0	0	1	0	0	0	0	1	1
TMEM263	Q8WUH6	True	False	0	0	1	0	0	0	0	1	0
TMEM265	A0A087WTH1	True	False	0	0	1	0	0	0	0	0	1
TMEM266	Q2M3C6	True	False	0	0	1	0	0	0	0	0	1
TMEM267	Q0VDI3	True	False	0	0	1	0	0	0	0	0	1
TMEM268	Q5VZI3	True	False	0	0	1	0	0	0	0	0	1
TMEM269	A0A1B0GVZ9	True	False	0	0	1	0	0	0	0	0	1
TMEM270	Q6UE05	True	False	0	0	1	0	0	0	0	0	0
TMEM273	Q5T292	True	False	0	0	0	1	0	0	0	0	0
TMEM275	A0A0U1RQS6	True	False	0	0	1	0	0	0	0	0	1
TMEM278	A6NKF7	True	False	0	0	1	0	0	0	0	0	1
TMEM31	Q5JXX7	True	False	0	0	1	0	0	0	0	0	0
TMEM35B	Q8NCS4	True	False	0	0	1	0	0	0	0	0	1
TMEM37	Q8WXS4	True	False	0	0	1	0	0	0	0	0	1
TMEM40	Q8WWA1	True	False	0	0	1	0	0	0	0	0	1
TMEM42	Q69YG0	True	False	0	0	1	0	0	0	0	0	1
TMEM44	Q2T9K0	True	False	0	0	1	0	0	0	0	0	1
TMEM45A	Q9NWC5	True	False	0	0	1	0	0	0	0	0	1
TMEM47	Q9BQJ4	True	False	0	0	1	0	0	0	0	0	1
TMEM52	Q8NDY8	True	False	0	0	0	1	0	0	0	0	0
TMEM52B	Q4KMG9	True	False	0	0	0	1	0	0	0	0	0
TMEM54	Q969K7	True	False	0	0	1	0	0	0	0	0	1
TMEM59	Q9BXS4	True	False	0	0	0	1	0	0	0	1	0
TMEM59L	Q9UK28	True	False	0	0	0	1	0	0	0	1	0
TMEM61	Q8N0U2	True	False	0	0	1	0	0	0	0	0	1
TMEM62	Q0P6H9	True	False	0	0	1	0	0	0	0	1	0
TMEM63A	O94886	True	False	0	0	1	0	0	0	0	1	1
TMEM63B	Q5T3F8	True	False	0	0	1	0	0	0	0	1	0
TMEM63C	Q9P1W3	True	False	0	0	1	0	0	0	0	0	1
TMEM67	Q5HYA8	True	False	0	0	1	0	0	0	0	1	0
TMEM72	A0PK05	True	False	0	0	1	0	0	0	0	0	1
TMEM74	Q96NL1	True	False	0	0	1	0	0	0	0	0	1
TMEM80	Q96HE8	True	False	0	0	1	0	0	0	0	0	1
TMEM81	Q6P7N7	True	False	0	0	0	1	0	0	0	1	0
TMEM82	A0PJX8	True	False	0	0	1	0	0	0	0	0	1
TMEM87A	Q8NBN3	True	False	0	0	1	0	0	0	0	1	0
TMEM88	Q6PEY1	True	False	0	0	1	0	0	0	0	0	1
