gene_symbol	group	tm_helix_count	protein_length	ecd_length_residues	has_signal_peptide	n_term_extracellular	c_term_extracellular	mouse_has_one2one	cyno_has_one2one	schweke_homomer	alt_iso_diff_topo	has_ec_surface_bind_site	has_concerning_paralog	cyno_ortholog_pct_id	mouse_ortholog_pct_id	homomer_stoichiometry	top_paralog_symbol	top_paralog_ecd_pct	n_ec_surface_bind_sites
SYNJ2BP	sonnet_dual_triage	1	145	6	0	0	1	1	1	0	0	0	0	97.9	91.0				
SYP	sonnet_dual_triage	4	313	102	0	0	0	1	1	0	1	0	1	99.0	95.2		SYNPR	61.8	
SYT12	sonnet_dual_triage	1	421	20	0	1	0	1	1	0	0	0	1	97.1	95.0		SYT9	18.9	
SYT15	sonnet_dual_triage	1	421	5	0	1	0	0	0	0	1	0	1				SYT9	3.8	
SYT7	sonnet_dual_triage	1	403	16	0	1	0	1	1	0	0	0	1	87.8	98.0		SYT5	27.6	
SYT8	sonnet_dual_triage	1	387	35	0	1	0	1	1	0	0	0	1	89.1	75.2		SYT13	11.4	
TAAR2	sonnet_dual_triage	7	351	98	0	1	0	1	1	0	0	0	0	83.2	84.3		TAAR1	37.8	
TAAR5	sonnet_dual_triage	7	337	87	0	1	0	1	1	0	0	0	1	97.6	86.6		TAAR9	41.1	
TAAR6	sonnet_dual_triage	7	345	88	0	1	0	0	1	0	0	0	1	94.8			TAAR8	73.9	
TAAR8	sonnet_dual_triage	7	342	87	0	1	0	0	0	0	0	0	1				TAAR6	75.0	
TAAR9	sonnet_dual_triage	7	348	90	0	1	0	1	0	0	0	0	1		86.8		TAAR8	63.3	
TACR1	sonnet_dual_triage	7	407	82	0	1	0	1	1	0	0	0	0	99.5	94.6		TACR3	28.1	
TACR2	sonnet_dual_triage	7	398	92	0	1	0	1	1	0	0	0	0	95.0	82.4		TACR3	28.1	
TACR3	sonnet_dual_triage	7	465	139	0	1	0	1	1	0	0	0	0	97.8	85.8		TACR1	29.5	
TACSTD2	sonnet_dual_triage	1	323	246	1	1	0	1	0	0	0	1	1		78.6		EPCAM	49.2	1.0
TAF15	sonnet_dual_triage	0	592	0	0	0	0	1	1	0	0	0	0	74.2	89.0				
TAPBPL	sonnet_dual_triage	1	468	387	1	1	0	1	1	0	1	0	0	83.1	65.0		TAPBP	30.3	
TARM1	sonnet_dual_triage	1	271	215	1	1	0	0	1	0	0	1	0	86.3			VSTM1	34.0	1.0
TAS1R1	sonnet_dual_triage	7	841	584	1	1	0	1	1	1	1	1	0	93.2	73.7	2.0	TAS1R2	38.4	2.0
TAS1R2	sonnet_dual_triage	7	839	589	1	1	0	1	1	1	0	1	0	92.0	69.8	2.0	TAS1R1	38.7	2.0
TAS1R3	sonnet_dual_triage	7	852	594	1	1	0	1	0	1	0	1	0		72.8	2.0	TAS1R1	35.7	2.0
TAS2R1	sonnet_dual_triage	7	299	59	0	1	0	0	1	0	0	0	0	82.9			TAS2R39	15.0	
TAS2R10	sonnet_dual_triage	7	307	50	0	1	0	0	1	0	0	0	0	91.2			TAS2R3	35.3	
TAS2R13	sonnet_dual_triage	7	303	52	0	1	0	0	1	1	0	0	0	87.8		2.0	TAS2R9	28.8	
TAS2R14	sonnet_dual_triage	7	317	51	0	1	0	0	0	0	0	0	0				TAS2R31	21.1	
TAS2R16	sonnet_dual_triage	7	291	53	0	1	0	1	1	0	0	0	0	90.0	52.9		TAS2R42	31.5	
TAS2R19	sonnet_dual_triage	7	299	53	0	1	0	0	0	0	0	0	1				TAS2R30	58.9	
TAS2R20	sonnet_dual_triage	7	309	56	0	1	0	0	0	0	0	0	1				TAS2R19	51.8	
TAS2R3	sonnet_dual_triage	7	316	51	0	1	0	1	1	0	0	0	0	92.7	63.9		TAS2R10	33.3	
TAS2R30	sonnet_dual_triage	7	319	56	0	1	0	0	0	0	0	0	1				TAS2R46	76.8	
TAS2R31	sonnet_dual_triage	7	309	57	0	1	0	0	0	0	0	0	1				TAS2R43	80.7	
TAS2R33	sonnet_dual_triage	7	309	57	0	1	0	0	0	0	0	0	0						
TAS2R36	sonnet_dual_triage	7	309	55	0	1	0	0	0	0	0	0	0						
TAS2R38	sonnet_dual_triage	7	333	69	0	1	0	1	1	0	0	0	0	95.8	65.5		TAS2R30	23.2	
TAS2R39	sonnet_dual_triage	7	338	80	0	1	0	1	1	0	0	0	0	92.9	51.2		TAS2R40	35.0	
TAS2R4	sonnet_dual_triage	7	299	58	0	1	0	1	1	0	0	0	0	94.6	66.6		TAS2R3	25.9	
TAS2R40	sonnet_dual_triage	7	323	68	0	1	0	1	1	0	0	0	0	95.7	65.0		TAS2R39	35.0	
TAS2R41	sonnet_dual_triage	7	307	63	0	1	0	1	1	0	0	0	0	86.3	68.4		TAS2R40	25.0	
TAS2R42	sonnet_dual_triage	7	314	54	0	1	0	0	0	0	0	0	0				TAS2R16	27.8	
TAS2R43	sonnet_dual_triage	7	309	57	0	1	0	0	0	0	0	0	1				TAS2R46	80.7	
TAS2R45	sonnet_dual_triage	7	299	58	0	1	0	0	0	0	0	0	0						
TAS2R46	sonnet_dual_triage	7	309	56	0	1	0	0	0	1	0	0	1			2.0	TAS2R43	80.7	
TAS2R5	sonnet_dual_triage	7	299	44	0	1	0	0	1	0	0	0	0	93.3			TAS2R3	17.6	
TAS2R50	sonnet_dual_triage	7	299	53	0	1	0	0	0	0	0	0	1				TAS2R30	60.7	
TAS2R60	sonnet_dual_triage	7	318	71	0	1	0	1	1	0	0	0	0	89.9	56.9		TAS2R46	19.7	
TAS2R7	sonnet_dual_triage	7	318	66	0	1	0	1	1	0	0	0	0	94.0	67.0		TAS2R8	34.8	
TAS2R8	sonnet_dual_triage	7	309	53	0	1	0	0	1	0	0	0	0	86.1			TAS2R7	25.8	
TAS2R9	sonnet_dual_triage	7	312	50	0	1	0	0	1	0	0	0	0	91.7			TAS2R13	25.0	
TAX1BP3	sonnet_dual_triage	0	124	0	0	0	0	1	1	1	0	0	0	100.0	98.4	2.0			
TBC1D3D	sonnet_dual_triage	0	549	0	0	0	0	0	0	0	0	0	0						
TBC1D3E	sonnet_dual_triage	0	549	0	0	0	0	0	0	0	0	0	0						
TBC1D3K	sonnet_dual_triage	0	549	0	0	0	0	0	0	0	0	0	0						
TBXA2R	sonnet_dual_triage	7	343	88	0	1	0	1	0	0	0	0	0		74.6		PTGER1	30.7	
TCAF1	sonnet_dual_triage	0	921	921	0	1	1	1	1	0	0	0	1	99.0	90.2		TCAF2	64.7	
TCAF2	sonnet_dual_triage	0	919	919	0	1	1	0	0	0	0	0	1				TCAF1	64.7	
TCIRG1	sonnet_dual_triage	8	830	122	0	0	0	1	1	0	0	1	1	78.8	84.0		ATP6V0A4	48.9	1.0
TCP11	sonnet_dual_triage	0	503	0	0	0	0	1	1	0	0	0	0	96.2	71.2				
TCP11X1	sonnet_dual_triage	0	502	0	0	0	0	0	0	0	0	0	0						
TCTA	sonnet_dual_triage	1	103	45	0	0	1	1	1	0	0	0	0	99.0	91.3				
TCTN1	sonnet_dual_triage	0	587	565	1	1	1	1	1	0	0	0	0	59.1	70.3		TCTN3	33.7	
TCTN2	sonnet_dual_triage	1	697	643	1	1	0	1	1	0	0	1	0	94.1	68.0		TCTN3	25.0	4.0
TCTN3	sonnet_dual_triage	0	607	585	1	1	1	1	1	0	0	1	0	88.8	71.8		TCTN1	33.7	1.0
TEDDM1	sonnet_dual_triage	6	273	54	0	0	0	0	1	0	0	0	0	94.5			TMEM45B	22.2	
TEK	sonnet_dual_triage	1	1124	724	1	1	0	1	1	0	0	1	0	98.5	92.9		LMTK2	24.0	4.0
TENM1	sonnet_dual_triage	1	2725	2386	0	0	1	1	1	0	0	1	1	99.3	97.0		TENM4	66.3	3.0
TENM2	sonnet_dual_triage	1	2774	2378	0	0	1	1	1	0	0	1	1	99.8	98.3		TENM3	70.5	4.0
TENM3	sonnet_dual_triage	1	2699	2370	0	0	1	1	0	0	0	1	1		98.3		TENM2	70.6	8.0
TENM4	sonnet_dual_triage	1	2769	2407	0	0	1	1	0	0	0	1	1		96.1		TENM3	69.3	3.0
TEX101	sonnet_dual_triage	0	249	226	1	1	1	1	1	0	0	1	0	87.1	53.8		CD177	20.0	1.0
TEX36	sonnet_dual_triage	0	186	0	0	0	0	1	1	0	0	0	0	84.9	61.3				
TEX38	sonnet_dual_triage	1	206	14	0	1	0	1	1	0	0	0	0	88.3	66.0				
TEX46	sonnet_dual_triage	1	121	1	1	1	0	0	1	0	1	0	0	94.2					
TEX50	sonnet_dual_triage	1	177	51	1	1	0	1	1	0	0	0	0	90.4	59.3				
TEX51	sonnet_dual_triage	0	166	151	1	1	1	0	1	0	0	0	0	84.9					
TFAM	sonnet_dual_triage	0	246	0	0	0	0	1	1	0	0	0	0	86.2	61.4				
TFPI	sonnet_dual_triage	0	304	276	1	1	1	1	1	0	0	1	0	90.5	59.2		TFPI2	30.1	2.0
TFPI2	sonnet_dual_triage	0	235	213	1	1	1	1	1	0	0	0	0	93.2	52.3		TFPI	30.1	
TFR2	sonnet_dual_triage	1	801	697	0	0	1	1	1	1	1	0	1	97.9	84.8	2.0	TFRC	46.5	
TFRC	sonnet_dual_triage	1	760	674	0	0	1	1	1	1	0	0	1	91.1	76.6	2.0	TFR2	46.5	
TGFA	sonnet_dual_triage	1	160	76	1	1	0	1	0	0	0	0	0		91.9		BTC	37.9	
TGFB1	sonnet_dual_triage	0	390	361	1	1	1	1	1	0	0	0	1	91.5	90.0		TGFB3	48.6	
TGFB3	sonnet_dual_triage	0	412	389	1	1	1	1	1	0	0	0	1	99.8	97.6		TGFB2	57.4	
TGFBI	sonnet_dual_triage	0	683	660	1	1	1	1	1	1	0	0	0	98.5	90.6	2.0	POSTN	37.5	
TGFBR1	sonnet_dual_triage	1	503	93	1	1	0	1	1	0	0	1	1	99.6	96.4		ACVR1C	40.9	1.0
TGFBR2	sonnet_dual_triage	1	567	140	1	1	0	1	1	0	1	1	0	98.8	92.2		ACVR1	19.3	1.0
TGFBR3	sonnet_dual_triage	1	851	768	1	1	0	1	1	0	0	1	0	98.1	81.4		TGFBR3L	9.2	2.0
TGFBR3L	sonnet_dual_triage	1	292	229	1	1	0	1	0	0	0	0	0		76.0		ENG	14.3	
TGM1	sonnet_dual_triage	0	817	0	0	0	0	1	1	0	0	0	0	98.0	90.5				
TGM2	sonnet_dual_triage	0	687	0	0	0	0	1	1	0	0	0	0	99.0	84.1				
THBD	sonnet_dual_triage	1	575	498	1	1	0	1	0	0	0	1	0		67.8				3.0
THBS1	sonnet_dual_triage	0	1170	1152	1	1	1	1	1	0	0	0	1	99.2	94.7		THBS2	62.7	
THBS3	sonnet_dual_triage	0	956	935	1	1	1	1	1	0	0	0	1	99.5	97.2		COMP	52.4	
THBS4	sonnet_dual_triage	0	961	937	1	1	1	1	1	0	0	0	1	98.0	92.5		COMP	55.7	
THNSL2	sonnet_dual_triage	0	484	0	0	0	0	1	1	0	0	0	0	95.5	83.1				
THSD1	sonnet_dual_triage	1	852	392	1	1	0	1	1	0	1	1	0	96.4	78.6				3.0
THSD7A	sonnet_dual_triage	1	1657	1559	1	1	0	1	1	0	0	1	1	97.5	90.5		THSD7B	50.7	7.0
THSD7B	sonnet_dual_triage	1	1606	1521	1	1	0	1	1	0	0	1	1	96.1	85.7		THSD7A	50.5	8.0
THSD8	sonnet_dual_triage	0	115	91	1	1	1	1	0	0	0	0	0		61.7				
THY1	sonnet_dual_triage	0	161	142	1	1	1	1	1	0	0	1	0	92.5	69.6				1.0
TIE1	sonnet_dual_triage	1	1138	742	1	1	0	1	1	0	1	1	0	95.6	92.6		LMTK2	25.1	3.0
TIGIT	sonnet_dual_triage	1	244	120	1	1	0	1	1	1	0	1	0	88.1	59.4	2.0	NECTIN4	13.2	1.0
TIMD4	sonnet_dual_triage	1	378	290	1	1	0	0	1	0	0	1	0	86.8			HAVCR1	37.2	1.0
TIMP1	sonnet_dual_triage	0	207	184	1	1	1	1	1	0	0	0	0	98.1	72.5		TIMP2	39.7	
TIMP2	sonnet_dual_triage	0	220	194	1	1	1	1	1	0	0	0	1	100.0	98.2		TIMP4	50.3	
TIMP3	sonnet_dual_triage	0	211	188	1	1	1	1	1	0	0	0	1	100.0	96.2		TIMP4	48.7	
TIMP4	sonnet_dual_triage	0	224	195	1	1	1	1	1	0	0	0	1	96.9	88.8		TIMP3	48.7	
TINAGL1	sonnet_dual_triage	0	467	446	1	1	1	1	1	0	0	0	1	93.8	88.9		TINAG	47.5	
TK1	sonnet_dual_triage	0	234	0	0	0	0	1	1	1	0	0	0	98.3	87.2	2.0			
TLCD1	sonnet_dual_triage	7	247	39	0	1	0	1	1	0	1	0	0	95.1	87.0		TLCD4	14.0	
TLCD2	sonnet_dual_triage	7	264	36	0	1	0	1	0	0	0	0	0		72.0		TLCD3A	16.0	
TLL2	sonnet_dual_triage	0	1015	990	1	1	1	1	1	0	0	0	1	97.4	90.0		BMP1	74.1	
TLR1	sonnet_dual_triage	1	786	556	1	1	0	1	1	0	0	1	1	95.3	74.0		TLR6	63.3	2.0
TLR10	sonnet_dual_triage	1	811	557	1	1	0	0	1	0	0	1	1	96.5			TLR1	45.8	3.0
TLR2	sonnet_dual_triage	1	784	568	1	1	0	1	1	0	0	1	0	95.8	70.9		LRRC53	32.4	3.0
TLR3	sonnet_dual_triage	1	904	680	1	1	0	1	1	0	0	1	0	95.7	79.4		LRRC3	10.4	2.0
TLR4	sonnet_dual_triage	1	839	608	1	1	0	1	1	0	0	1	0	92.7	66.9		LRRC3B	37.6	1.0
TLR5	sonnet_dual_triage	1	858	619	1	1	0	1	1	0	0	1	0	94.9	72.3		LRRC3	9.5	1.0
TLR6	sonnet_dual_triage	1	796	554	1	1	0	1	1	0	0	1	1	95.5	73.9		TLR1	63.3	1.0
TLR8	sonnet_dual_triage	1	1041	802	1	1	0	1	1	0	0	1	1	96.4	71.0		LRRC3	9.9	2.0
TM2D1	sonnet_dual_triage	2	207	124	1	1	1	1	1	0	0	0	0	92.8	85.0		TM2D3	21.6	
TM2D2	sonnet_dual_triage	2	214	129	1	1	1	1	1	0	0	0	0	99.1	90.2		TM2D3	21.6	
TM2D3	sonnet_dual_triage	2	247	171	1	1	1	1	1	0	0	0	0	82.2	87.0		TM2D1	21.1	
TM4SF1	sonnet_dual_triage	4	202	65	0	0	0	1	0	0	0	0	1		77.2		TM4SF18	49.3	
TM4SF18	sonnet_dual_triage	4	201	67	0	0	0	0	1	0	0	0	1	97.0			TM4SF1	52.2	
TM4SF19	sonnet_dual_triage	4	209	77	0	0	0	1	1	0	0	0	0	94.3	78.0		TM4SF1	33.8	
TM4SF20	sonnet_dual_triage	4	229	95	0	0	0	1	1	0	0	0	0	90.4	74.7		TM4SF1	21.1	
TM4SF4	sonnet_dual_triage	4	202	61	0	0	0	1	1	0	0	0	1	79.7	87.6		TM4SF5	48.4	
TM4SF5	sonnet_dual_triage	4	197	62	0	0	0	1	1	0	0	0	1	93.4	81.7		TM4SF4	48.4	
TM6SF1	sonnet_dual_triage	10	370	89	0	0	0	1	1	1	0	0	1	94.1	94.3	2.0	TM6SF2	52.2	
TM7SF3	sonnet_dual_triage	7	570	327	1	1	0	1	1	0	0	1	0	96.1	77.5				1.0
TM9SF1	sonnet_dual_triage	9	606	252	1	1	0	1	0	1	1	0	0		97.5	2.0	TM9SF3	33.3	
TMBIM1	sonnet_dual_triage	7	311	32	0	0	1	1	1	0	0	0	1	98.4	88.7		FAIM2	46.9	
TMC2	sonnet_dual_triage	8	906	231	0	0	0	1	1	0	1	0	1	96.0	81.7		TMC1	63.7	
TMC3	sonnet_dual_triage	10	1100	249	0	0	0	1	1	0	0	0	1	96.7	81.5		TMC7	25.7	
TMC4	sonnet_dual_triage	10	712	193	0	0	0	1	1	0	1	0	0	94.2	74.8		TMC7	37.3	
TMC7	sonnet_dual_triage	10	723	209	0	0	0	1	1	1	0	1	0	95.3	91.0	2.0	TMC4	39.2	1.0
TMDD1	sonnet_dual_triage	1	317	194	1	1	0	0	0	0	0	0	0						
TMED10	sonnet_dual_triage	1	219	154	1	1	0	1	1	0	1	0	0	98.2	92.7		TMED4	32.1	
TMEFF1	sonnet_dual_triage	1	380	290	1	1	0	1	1	0	0	1	1	83.2	92.9		USH2A	2.9	1.0
TMEFF2	sonnet_dual_triage	1	374	280	1	1	0	1	1	0	1	1	1	100.0	98.9		TMEFF1	50.0	1.0
TMEM100	sonnet_dual_triage	2	134	8	0	0	0	1	1	0	0	0	0	98.5	85.1		PIRT	7.7	
TMEM101	sonnet_dual_triage	8	257	71	0	0	0	1	1	0	0	0	0	99.2	98.1				
TMEM102	sonnet_dual_triage	0	508	0	0	0	0	1	1	1	0	0	0	92.5	79.9	2.0			
TMEM106A	sonnet_dual_triage	1	262	147	0	0	1	1	1	1	0	1	0	95.0	66.4	2.0			1.0
TMEM106B	sonnet_dual_triage	1	274	157	0	0	1	1	1	0	0	1	0	99.3	96.0				1.0
TMEM114	sonnet_dual_triage	4	223	102	0	0	0	1	1	1	0	0	0	96.9	84.8	2.0	TMEM235	38.2	
TMEM116	sonnet_dual_triage	4	245	50	0	0	0	1	1	0	1	0	0	86.6	70.0		GPR157	25.0	
TMEM117	sonnet_dual_triage	8	514	155	0	0	0	1	1	0	0	0	0	99.8	95.9				
TMEM119	sonnet_dual_triage	1	283	71	1	1	0	1	1	0	0	0	0	93.6	67.5				
TMEM120A	sonnet_dual_triage	6	343	28	0	0	0	1	0	1	1	0	1		94.8	2.0	TMEM120B	57.1	
TMEM123	sonnet_dual_triage	1	208	142	1	1	0	1	1	0	0	0	0	82.7	50.0		CD164	30.8	
TMEM125	sonnet_dual_triage	4	219	20	0	0	0	1	1	0	0	0	0	58.9	84.9				
TMEM127	sonnet_dual_triage	4	238	73	0	0	0	1	1	0	0	0	0	98.7	98.7				
TMEM131L	sonnet_dual_triage	1	1609	834	1	1	0	1	1	0	0	1	0	96.8	77.0		TMEM131	26.9	5.0
TMEM132A	sonnet_dual_triage	1	1023	811	1	1	0	1	0	0	1	1	0		87.1		TMEM132E	35.2	3.0
TMEM132B	sonnet_dual_triage	1	1078	896	0	1	0	1	1	0	1	1	1	97.0	85.8		TMEM132C	53.1	4.0
TMEM132C	sonnet_dual_triage	1	1108	890	1	1	0	1	1	0	0	1	1	58.8	78.1		TMEM132D	61.7	4.0
TMEM132D	sonnet_dual_triage	1	1099	889	1	1	0	1	1	0	0	1	1	97.5	83.1		TMEM132C	62.1	2.0
TMEM132E	sonnet_dual_triage	1	1074	863	1	1	0	1	1	0	0	1	1	97.6	92.5		TMEM132C	43.8	1.0
TMEM139	sonnet_dual_triage	2	216	6	0	0	0	1	0	0	0	0	0		56.5				
TMEM140	sonnet_dual_triage	4	185	67	0	0	0	1	1	1	0	0	0	80.5	62.2	2.0			
TMEM150A	sonnet_dual_triage	6	271	69	0	0	0	1	1	0	1	0	0	99.3	91.5		TMEM150B	31.9	
TMEM150C	sonnet_dual_triage	6	249	54	0	0	0	1	1	1	1	0	0	99.6	96.0	2.0	TMEM150B	38.9	
TMEM151A	sonnet_dual_triage	2	468	31	0	0	0	1	0	0	0	0	0		97.4		TMEM151B	32.3	
TMEM151B	sonnet_dual_triage	2	566	26	0	0	0	1	0	0	0	0	0		93.3		TMEM151A	35.5	
TMEM154	sonnet_dual_triage	1	183	53	1	1	0	1	1	0	0	0	0	83.6	65.0				
TMEM156	sonnet_dual_triage	1	296	194	1	1	0	0	1	0	0	0	0	93.9					
TMEM158	sonnet_dual_triage	1	300	202	1	1	0	1	1	1	0	1	0	75.0	83.3	2.0			2.0
TMEM161B	sonnet_dual_triage	9	487	148	0	1	0	1	0	0	1	0	0		95.1		TMEM161A	37.8	
TMEM163	sonnet_dual_triage	6	289	24	0	0	0	1	1	0	1	0	0	92.4	91.0				
TMEM165	sonnet_dual_triage	6	324	85	1	1	1	1	1	0	0	0	0	83.3	91.4				
TMEM169	sonnet_dual_triage	4	297	2	0	0	0	1	1	0	0	0	0	97.0	87.9				
TMEM170B	sonnet_dual_triage	3	132	56	0	1	0	1	1	0	0	0	1	100.0	97.7		TMEM170A	47.0	
TMEM176A	sonnet_dual_triage	4	235	73	0	0	0	1	1	0	0	0	0	65.1	55.3		TMEM176B	28.8	
TMEM176B	sonnet_dual_triage	4	270	72	0	0	0	1	1	1	0	0	0	91.1	51.9	2.0	TMEM176A	26.0	
TMEM178B	sonnet_dual_triage	4	294	166	0	0	0	1	1	0	0	0	1	99.7	99.7		TMEM178A	44.0	
TMEM179	sonnet_dual_triage	4	233	90	0	0	0	1	1	0	1	0	0	99.6	93.6				
TMEM181	sonnet_dual_triage	8	475	189	0	0	0	1	1	0	0	0	0	97.3	91.6				
TMEM182	sonnet_dual_triage	4	229	115	0	0	0	1	1	0	1	1	0	98.3	89.1				1.0
TMEM184A	sonnet_dual_triage	7	413	102	0	1	0	1	1	0	0	0	0	91.5	83.3		TMEM184B	39.2	
TMEM184B	sonnet_dual_triage	7	407	91	0	1	0	1	0	0	0	0	0		96.1		TMEM184A	39.2	
TMEM184C	sonnet_dual_triage	8	438	64	0	0	0	1	1	0	1	0	0	98.9	78.5		TMEM184A	14.7	
TMEM187	sonnet_dual_triage	8	261	47	0	0	0	0	0	0	0	0	0						
TMEM191C	sonnet_dual_triage	1	302	41	0	0	1	0	1	0	0	0	1	91.4			TMEM191B	100.0	
TMEM192	sonnet_dual_triage	4	271	38	0	0	0	1	1	1	0	0	0	97.4	77.5	2.0			
TMEM198	sonnet_dual_triage	7	360	80	0	1	0	1	1	0	0	0	0	98.9	97.8				
TMEM200A	sonnet_dual_triage	2	491	42	0	0	0	1	1	0	0	0	0	98.2	90.6		TMEM200C	17.6	
TMEM200B	sonnet_dual_triage	2	307	39	0	0	0	1	1	0	0	0	0	88.6	84.4		TMEM200C	19.8	
TMEM200C	sonnet_dual_triage	2	621	91	0	0	0	1	0	0	0	0	0				TMEM200B	20.9	
TMEM202	sonnet_dual_triage	4	273	57	0	0	0	0	0	0	0	0	0				CLDND2	21.1	
TMEM204	sonnet_dual_triage	4	226	88	0	0	0	1	1	0	0	0	0	97.8	88.1				
TMEM205	sonnet_dual_triage	4	189	30	0	1	1	1	1	1	0	0	0	98.4	79.4	2.0			
TMEM207	sonnet_dual_triage	1	146	21	1	1	0	1	1	0	0	0	0	93.8	61.6				
TMEM210	sonnet_dual_triage	1	147	14	1	1	0	1	1	0	0	0	0	91.8	69.4				
TMEM212	sonnet_dual_triage	4	194	57	0	0	0	1	1	0	0	0	0	94.8	74.2		MS4A5	19.3	
TMEM213	sonnet_dual_triage	1	107	43	1	1	0	1	1	0	1	0	0	91.6	68.2				
TMEM215	sonnet_dual_triage	2	235	7	0	0	0	1	1	0	0	0	0	97.0	92.3				
TMEM217B	sonnet_dual_triage	4	170	44	0	0	0	0	0	0	0	0	0				TMEM217	19.1	
TMEM219	sonnet_dual_triage	2	240	161	0	0	0	1	1	0	0	1	0	98.8	83.8		TMEM248	23.2	1.0
TMEM220	sonnet_dual_triage	5	160	38	0	0	1	1	1	0	1	0	0	91.9	77.5				
TMEM225B	sonnet_dual_triage	4	221	60	0	0	0	0	0	0	0	0	0						
TMEM229A	sonnet_dual_triage	8	380	64	0	0	0	1	0	0	0	0	0		80.5		TMEM229B	18.8	
TMEM229B	sonnet_dual_triage	4	167	35	0	0	0	1	1	1	0	0	0	99.4	95.8	2.0	TMEM229A	23.4	
TMEM230	sonnet_dual_triage	2	120	12	0	0	0	1	1	0	0	0	0	100.0	96.7				
TMEM232	sonnet_dual_triage	0	657	0	0	0	0	1	1	0	0	0	0	95.0	65.8				
TMEM233	sonnet_dual_triage	3	109	11	0	0	1	1	1	0	0	0	0	97.2	86.2		PRRT1B	9.1	
TMEM234	sonnet_dual_triage	4	164	47	0	1	1	1	0	1	1	0	0		85.0	2.0			
TMEM236	sonnet_dual_triage	8	351	50	0	0	0	1	0	0	0	0	0		74.4				
TMEM237	sonnet_dual_triage	4	408	53	0	0	0	1	1	1	0	0	0	97.5	81.6	2.0			
TMEM243	sonnet_dual_triage	3	118	12	0	0	1	1	1	1	0	0	0	99.2	97.5	2.0			
TMEM244	sonnet_dual_triage	4	128	33	0	0	0	0	0	0	0	0	0				SYS1	20.6	
TMEM245	sonnet_dual_triage	16	879	228	0	0	0	1	1	0	1	1	0	97.8	91.5				2.0
TMEM248	sonnet_dual_triage	2	314	224	0	0	0	1	1	0	1	0	0	99.7	94.6		TMEM219	23.2	
TMEM25	sonnet_dual_triage	1	366	208	1	1	0	1	1	0	1	1	0	93.7	91.0		SIGLEC1	5.4	1.0
TMEM26	sonnet_dual_triage	8	368	86	0	0	0	1	1	1	1	0	0	94.8	69.3	2.0			
TMEM260	sonnet_dual_triage	11	707	451	0	0	1	1	1	0	1	0	0	98.2	82.3				
TMEM263	sonnet_dual_triage	0	116	0	0	0	0	1	0	0	0	0	0		96.6				
TMEM265	sonnet_dual_triage	1	108	9	0	0	1	0	0	0	0	0	0						
TMEM266	sonnet_dual_triage	4	523	22	0	0	0	1	1	1	0	0	1	91.8	88.7	2.0	TPTE	28.6	
TMEM267	sonnet_dual_triage	6	215	54	0	0	0	1	0	0	0	0	0		78.6				
TMEM268	sonnet_dual_triage	2	342	7	0	0	0	1	1	0	0	0	0	98.0	87.4				
TMEM269	sonnet_dual_triage	8	203	18	0	0	0	0	0	1	0	0	0			2.0			
TMEM270	sonnet_dual_triage	0	265	0	0	0	0	1	1	0	0	0	0	92.5	58.1				
TMEM273	sonnet_dual_triage	1	105	10	1	1	0	1	1	0	0	0	0	87.6	51.9				
TMEM275	sonnet_dual_triage	2	177	7	0	0	0	1	0	0	0	0	0		71.8				
TMEM278	sonnet_dual_triage	2	163	27	0	0	0	1	0	0	0	0	0		74.8				
TMEM31	sonnet_dual_triage	0	168	0	0	0	0	0	1	0	0	0	0	91.7					
TMEM35B	sonnet_dual_triage	4	154	43	0	0	0	1	0	0	0	0	0		65.6		TMEM35A	14.0	
TMEM37	sonnet_dual_triage	4	190	55	0	0	0	1	1	0	0	0	0	93.2	74.7				
TMEM40	sonnet_dual_triage	2	233	6	0	0	0	1	1	0	0	0	0	94.0	70.4				
TMEM42	sonnet_dual_triage	4	159	17	0	0	0	1	0	1	0	0	0		81.1	2.0			
TMEM44	sonnet_dual_triage	7	475	66	0	1	0	1	1	0	0	0	0	93.0	78.3		SLC66A1	24.5	
TMEM45A	sonnet_dual_triage	7	275	52	0	1	0	0	1	1	0	0	1	86.2		4.0	TMEM45B	49.1	
TMEM47	sonnet_dual_triage	4	181	53	0	0	0	1	1	0	0	0	0	100.0	98.9		PERP	20.0	
TMEM52	sonnet_dual_triage	1	209	23	1	1	0	1	0	0	0	0	0		67.9				
TMEM52B	sonnet_dual_triage	1	183	18	1	1	0	1	1	0	0	0	0	89.1	79.8				
TMEM54	sonnet_dual_triage	4	222	67	0	0	0	1	1	0	0	0	1	88.3	74.8		KRTCAP3	49.3	
TMEM59	sonnet_dual_triage	1	323	204	1	1	0	1	1	0	0	0	0	98.8	94.1		TMEM59L	32.1	
TMEM59L	sonnet_dual_triage	1	342	243	1	1	0	1	0	0	0	0	0		72.5		TMEM59	32.1	
TMEM61	sonnet_dual_triage	2	210	30	0	0	0	0	1	0	0	0	0	91.9					
TMEM62	sonnet_dual_triage	5	643	429	1	1	0	1	1	0	0	1	0	97.7	83.2				2.0
TMEM63A	sonnet_dual_triage	11	807	140	0	1	0	1	0	0	0	0	1		89.6		TMEM63B	60.0	
TMEM63B	sonnet_dual_triage	11	832	120	1	1	0	1	1	0	1	0	1	99.8	98.2		TMEM63A	54.3	
TMEM63C	sonnet_dual_triage	11	806	143	0	1	0	1	1	0	0	0	1	98.3	83.5		TMEM63B	53.1	
