gene_symbol	uniprot_acc	triage_verdict	triage_reason	deep_dive_reason	deep_dive_tier	go_surface_flag	surfy_surface_flag	hpa_surface_flag	uniprot_optimized	cspa_optimized
SERPINA12	Q8IW75	contextual	stable_surface_attachment	stable_surface_attachment	likely	0	0	0	0	0
SERPINA9	Q86WD7	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	0	0	0	0
SERPINB2	P05120	contextual	dual_localization	cytoplasmic	no	0	0	0	0	1
SERPINB3	P29508	contextual	dual_localization	cell_state_induced	low	0	0	0	0	0
SERPINB5	P36952	contextual	cell_state_induced	cytoplasmic	no	0	0	0	0	0
SERPINE1	P05121	contextual	stable_surface_attachment	stable_surface_attachment	likely	0	0	0	0	0
SERPINE2	P07093	contextual	stable_surface_attachment	stable_surface_attachment	low	0	0	0	0	1
SERTM2	A0A1B0GWG4	no	endomembrane_resident	tissue_restricted_surface	low	0	0	0	1	0
SEZ6	Q53EL9	contextual	dual_localization	tissue_restricted_surface	likely	0	1	0	1	0
SEZ6L	Q9BYH1	contextual	dual_localization	tissue_restricted_surface	likely	0	0	0	1	0
SEZ6L2	Q6UXD5	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
SFTA2	Q6UW10	contextual	tissue_restricted_surface	secreted_only	no	0	0	0	0	0
SFTPA2	Q8IWL1	contextual	stable_surface_attachment	secreted_only	no	0	0	0	0	0
SFTPB	P07988	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	0	0	0	0
SFTPC	P11686	contextual	tissue_restricted_surface	cell_state_induced	likely	0	0	0	0	0
SGCA	Q16586	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	1	0	1	0
SGCB	Q16585	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	1	0	1	1
SGCD	Q92629	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	1	0	1	1
SGCE	O43556	yes	classical_surface_receptor	stable_complex_partner	canonical	1	1	1	1	1
SGCG	Q13326	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	0	0	1	0
SGCZ	Q96LD1	yes	classical_surface_receptor	stable_complex_partner	canonical	1	1	0	1	1
SGMS2	Q8NHU3	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	0	1	0
SGPL1	O95470	no	endomembrane_resident	endomembrane_resident	no	0	0	0	0	0
SGSH	P51688	no	endomembrane_resident	endomembrane_resident	no	0	0	0	0	0
SH3BGRL3	Q9H299	contextual	dual_localization	dual_localization	low	1	0	0	0	0
SH3YL1	Q96HL8	no	inner_leaflet_anchored	cytoplasmic	no	1	0	0	0	0
SHANK1	Q9Y566	no	cytoplasmic	cytoplasmic	no	1	0	1	0	0
SHANK2	Q9UPX8	no	cytoplasmic	cytoplasmic	no	1	0	1	1	0
SHBG	P04278	no	secreted_only	secreted_only	no	0	0	0	0	0
SHH	Q15465	contextual	dual_localization	dual_localization	canonical	1	0	0	1	0
SHISA2	Q6UWI4	contextual	dual_localization	endomembrane_resident	no	0	0	0	1	0
SHISA3	A0PJX4	no	endomembrane_resident	endomembrane_resident	no	0	0	0	0	0
SHISA4	Q96DD7	contextual	dual_localization	dual_localization	low	0	1	0	1	0
SHISA6	Q6ZSJ9	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	1	1	1	0
SHISA7	A6NL88	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	1	1	0	1	0
SHISA8	B8ZZ34	yes	classical_surface_receptor	other	low	1	1	0	1	0
SHISA9	B4DS77	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	1	0	1	0
SHISAL1	Q3SXP7	no	endomembrane_resident	endomembrane_resident	no	0	1	0	1	0
SHISAL2A	Q6UWV7	no	endomembrane_resident	endomembrane_resident	no	0	0	0	0	0
SHISAL2B	A6NKW6	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	0	0	0	0
SHKBP1	Q8TBC3	no	cytoplasmic	cytoplasmic	no	0	0	1	0	0
SHROOM1	Q2M3G4	no	cytoplasmic	cytoplasmic	no	1	0	0	0	0
SHROOM2	Q13796	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	1	1	0
SHROOM3	Q8TF72	no	cytoplasmic	cytoplasmic	no	1	0	0	1	0
SI	P14410	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	0	0	1	0
SIAE	Q9HAT2	contextual	lysosomal_exocytosis	secreted_only	no	0	0	0	0	0
SIDT1	Q9NXL6	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	1	0	1	0
SIDT2	Q8NBJ9	contextual	dual_localization	dual_localization	low	0	1	0	1	1
SIGIRR	Q6IA17	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	0
SIGLEC1	Q9BZZ2	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	0	1	1
SIGLEC10	Q96LC7	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
SIGLEC11	Q96RL6	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
SIGLEC12	Q96PQ1	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	0	1	1
SIGLEC14	Q08ET2	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	0
SIGLEC15	Q6ZMC9	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	0
SIGLEC16	A6NMB1	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
SIGLEC5	O15389	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
SIGLEC6	O43699	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
SIGLEC7	Q9Y286	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
SIGLEC8	Q9NYZ4	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
SIGLEC9	Q9Y336	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
SIGLECL1	Q8N7X8	contextual	other	tissue_restricted_surface	low	0	1	0	0	0
SIGMAR1	Q99720	no	endomembrane_resident	dual_localization	low	0	0	0	1	0
SIPA1L3	O60292	no	cytoplasmic	cytoplasmic	no	0	0	1	1	0
SIRPA	P78324	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
SIRPB1	O00241	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	1	0	1	1
SIRPB2	Q5JXA9	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
SIRPD	Q9H106	yes	classical_surface_receptor	other	low	0	0	0	0	0
SIRPG	Q9P1W8	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	1
SIT1	Q9Y3P8	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
SKAP1	Q86WV1	no	cytoplasmic	cytoplasmic	no	1	0	1	0	0
SLAMF1	Q13291	yes	classical_surface_receptor	cell_state_induced	canonical	1	1	0	1	1
SLAMF6	Q96DU3	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
SLAMF7	Q9NQ25	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
SLAMF8	Q9P0V8	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	1	0	1	0
SLAMF9	Q96A28	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	0
SLC10A1	Q14973	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC10A2	Q12908	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC10A3	P09131	no	endomembrane_resident	endomembrane_resident	no	0	1	0	0	0
SLC10A4	Q96EP9	yes	multipass_with_exposed_loops	endomembrane_resident	no	0	1	0	1	0
SLC10A5	Q5PT55	contextual	dual_localization	tissue_restricted_surface	likely	0	1	1	1	0
SLC10A6	Q3KNW5	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
SLC10A7	Q0GE19	contextual	dual_localization	endomembrane_resident	no	0	0	0	1	0
SLC11A1	P49279	no	endomembrane_resident	endomembrane_resident	no	0	1	0	1	0
SLC11A2	P49281	contextual	dual_localization	tissue_restricted_surface	likely	1	1	0	1	0
SLC12A1	Q13621	no	other	tissue_restricted_surface	likely	1	1	0	1	0
SLC12A2	P55011	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	0
SLC12A3	P55017	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC12A4	Q9UP95	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	0
SLC12A5	Q9H2X9	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC12A6	Q9UHW9	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	1
SLC12A7	Q9Y666	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	1
SLC12A8	A0AV02	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	0	0
SLC12A9	Q9BXP2	yes	multipass_with_exposed_loops	endomembrane_resident	no	1	1	0	1	1
SLC13A1	Q9BZW2	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	1	0	1	0
SLC13A2	Q13183	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC13A3	Q8WWT9	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	0
SLC13A4	Q9UKG4	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	1	0	0	0
SLC13A5	Q86YT5	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	1	1	0
SLC14A1	Q13336	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	1
SLC14A2	Q15849	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC15A1	P46059	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC15A2	Q16348	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC15A3	Q8IY34	contextual	lysosomal_exocytosis	endomembrane_resident	no	0	1	0	1	0
SLC15A4	Q8N697	no	endomembrane_resident	cell_state_induced	low	0	1	0	1	0
SLC15A5	A6NIM6	contextual	lysosomal_exocytosis	endomembrane_resident	no	0	1	0	0	0
SLC16A1	P53985	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	0
SLC16A10	Q8TF71	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	0	1	1	0
SLC16A11	Q8NCK7	yes	multipass_with_exposed_loops	cell_state_induced	likely	0	0	0	1	0
SLC16A12	Q6ZSM3	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC16A13	Q7RTY0	no	endomembrane_resident	dual_localization	likely	0	0	0	1	0
SLC16A14	Q7RTX9	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	0	1	0
SLC16A2	P36021	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	0	1	1	0
SLC16A3	O15427	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	0	1	1	0
SLC16A4	O15374	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
SLC16A5	O15375	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC16A6	O15403	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC16A7	O60669	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	0
SLC16A8	O95907	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC16A9	Q7RTY1	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	1	1	0
SLC17A1	Q14916	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC17A2	O00624	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	likely	1	0	0	1	0
SLC17A3	O00476	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	1	0	0	1	0
SLC17A4	Q9Y2C5	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	0	0	1	0
SLC17A5	Q9NRA2	contextual	lysosomal_exocytosis	lysosomal_exocytosis	likely	1	1	1	1	0
SLC17A6	Q9P2U8	no	endomembrane_resident	endomembrane_resident	no	0	1	0	1	0
SLC17A7	Q9P2U7	no	endomembrane_resident	endomembrane_resident	no	0	1	0	1	0
SLC17A8	Q8NDX2	no	endomembrane_resident	dual_localization	low	0	1	0	1	0
SLC18A3	Q16572	no	endomembrane_resident	endomembrane_resident	no	1	1	0	0	0
SLC18B1	Q6NT16	no	endomembrane_resident	endomembrane_resident	no	0	0	0	1	0
SLC19A1	P41440	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	0
SLC19A2	O60779	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
SLC19A3	Q9BZV2	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	1	1	0
SLC1A1	P43005	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC1A2	P43004	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC1A3	P43003	yes	multipass_with_exposed_loops	cell_state_induced	canonical	1	1	0	1	0
SLC1A4	P43007	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC1A5	Q15758	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	0
SLC1A6	P48664	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	1	1	1	0
SLC1A7	O00341	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	1	0	1	0
SLC20A1	Q8WUM9	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	1	1	0
SLC20A2	Q08357	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC22A1	O15245	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC22A10	Q63ZE4	yes	multipass_with_exposed_loops	endomembrane_resident	no	0	0	0	1	0
SLC22A11	Q9NSA0	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC22A12	Q96S37	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC22A13	Q9Y226	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC22A14	Q9Y267	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
SLC22A15	Q8IZD6	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
SLC22A16	Q86VW1	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	1	1	1
SLC22A17	Q8WUG5	yes	multipass_with_exposed_loops	cell_state_induced	canonical	0	1	0	1	0
SLC22A2	O15244	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC22A23	A1A5C7	yes	multipass_with_exposed_loops	other	low	0	1	0	0	0
SLC22A24	Q8N4F4	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	0	0	1	0
SLC22A25	Q6T423	yes	multipass_with_exposed_loops	other	low	0	1	0	1	0
SLC22A3	O75751	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC22A31	A6NKX4	yes	multipass_with_exposed_loops	other	low	0	0	0	1	0
SLC22A4	Q9H015	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC22A5	O76082	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC22A6	Q4U2R8	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC22A7	Q9Y694	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC22A8	Q8TCC7	no	other	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC22A9	Q8IVM8	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC23A1	Q9UHI7	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC23A2	Q9UGH3	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	1
SLC23A3	Q6PIS1	yes	multipass_with_exposed_loops	dual_localization	low	0	0	1	1	0
SLC24A1	O60721	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	0	0	1	0
SLC24A2	Q9UI40	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	1	1	0
SLC24A3	Q9HC58	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
SLC24A4	Q8NFF2	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	1	1	0
SLC24A5	Q71RS6	no	endomembrane_resident	endomembrane_resident	no	0	1	0	1	0
SLC26A1	Q9H2B4	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC26A11	Q86WA9	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	0	0	1	0
SLC26A2	P50443	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
SLC26A3	P40879	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
SLC26A4	O43511	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC26A5	P58743	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	1
SLC26A6	Q9BXS9	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	0
SLC26A7	Q8TE54	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	0	0	1	0
SLC26A8	Q96RN1	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
SLC26A9	Q7LBE3	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC27A1	Q6PCB7	yes	multipass_with_exposed_loops	dual_localization	likely	1	0	1	1	0
SLC27A3	Q5K4L6	no	endomembrane_resident	cell_state_induced	low	0	0	0	0	0
SLC27A4	Q6P1M0	yes	multipass_with_exposed_loops	dual_localization	low	0	0	0	0	0
SLC27A6	Q9Y2P4	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	likely	0	0	0	1	0
SLC28A1	O00337	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	1	1	0
SLC28A2	O43868	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC28A3	Q9HAS3	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC29A1	Q99808	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	1
SLC29A2	Q14542	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	1
SLC29A3	Q9BZD2	contextual	dual_localization	dual_localization	low	0	1	0	1	0
SLC29A4	Q7RTT9	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	1
SLC2A1	P11166	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	1
SLC2A10	O95528	yes	multipass_with_exposed_loops	cell_state_induced	likely	0	1	0	1	0
SLC2A11	Q9BYW1	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	1	0	1	0
SLC2A12	Q8TD20	yes	multipass_with_exposed_loops	cell_state_induced	likely	0	1	1	1	0
SLC2A13	Q96QE2	yes	multipass_with_exposed_loops	dual_localization	likely	1	1	0	1	0
SLC2A14	Q8TDB8	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	1	1	0
SLC2A2	P11168	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	0
SLC2A3	P11169	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	1	1	0
SLC2A4	P14672	contextual	cell_state_induced	cell_state_induced	likely	1	1	0	1	1
SLC2A5	P22732	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	0
SLC2A6	Q9UGQ3	yes	multipass_with_exposed_loops	endomembrane_resident	no	0	1	0	1	0
SLC2A7	Q6PXP3	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
SLC2A8	Q9NY64	contextual	dual_localization	cell_state_induced	likely	0	1	0	1	0
SLC2A9	Q9NRM0	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
SLC30A1	Q9Y6M5	contextual	dual_localization	cell_state_induced	canonical	1	1	1	1	0
SLC30A10	Q6XR72	no	endomembrane_resident	dual_localization	canonical	0	0	0	1	0
SLC30A5	Q8TAD4	no	endomembrane_resident	tissue_restricted_surface	low	1	0	0	1	0
SLC30A6	Q6NXT4	no	endomembrane_resident	endomembrane_resident	no	1	0	0	1	0
SLC30A8	Q8IWU4	contextual	dual_localization	dual_localization	likely	0	0	1	1	0
SLC31A1	O15431	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC31A2	O15432	contextual	dual_localization	dual_localization	low	0	0	1	1	0
SLC33A1	O00400	no	endomembrane_resident	endomembrane_resident	no	0	1	0	1	0
SLC33A2	Q96ES6	no	endomembrane_resident	tissue_restricted_surface	low	0	0	0	1	0
SLC34A1	Q06495	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	1	1	0
SLC34A2	O95436	yes	multipass_with_exposed_loops	cell_state_induced	canonical	1	1	1	1	0
SLC34A3	Q8N130	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	1	0	1	0
SLC35F2	Q8IXU6	contextual	cell_state_induced	cell_state_induced	canonical	0	0	0	1	0
SLC35F4	A4IF30	no	endomembrane_resident	endomembrane_resident	no	0	1	0	0	0
SLC35G1	Q2M3R5	no	endomembrane_resident	endomembrane_resident	no	0	0	0	1	0
SLC35G2	Q8TBE7	contextual	dual_localization	cell_state_induced	canonical	0	0	1	1	0
SLC35H1	Q9NQQ7	no	endomembrane_resident	endomembrane_resident	no	0	0	0	0	0
SLC36A1	Q7Z2H8	yes	multipass_with_exposed_loops	dual_localization	canonical	0	1	0	1	0
SLC36A2	Q495M3	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	1	0	1	0
SLC36A3	Q495N2	no	endomembrane_resident	endomembrane_resident	no	0	1	0	1	0
SLC36A4	Q6YBV0	no	endomembrane_resident	cell_state_induced	low	0	1	1	0	0
SLC37A3	Q8NCC5	no	endomembrane_resident	endomembrane_resident	no	0	1	0	0	0
SLC38A1	Q9H2H9	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	1
SLC38A11	Q08AI6	yes	multipass_with_exposed_loops	other	low	0	1	0	0	0
SLC38A12	Q8NE00	yes	multipass_with_exposed_loops	endomembrane_resident	no	0	1	0	1	0
SLC38A2	Q96QD8	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	1	1	0
SLC38A3	Q99624	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	0	0	1	0
SLC38A4	Q969I6	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
SLC38A5	Q8WUX1	yes	multipass_with_exposed_loops	cell_state_induced	canonical	0	1	1	1	0
SLC38A6	Q8IZM9	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	1	1	0
SLC38A7	Q9NVC3	contextual	lysosomal_exocytosis	dual_localization	likely	0	0	1	0	0
SLC38A8	A6NNN8	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	1	0	0	0
SLC39A1	Q9NY26	yes	multipass_with_exposed_loops	dual_localization	canonical	0	0	0	1	0
SLC39A10	Q9ULF5	yes	multipass_with_exposed_loops	cell_state_induced	canonical	1	1	1	1	1
SLC39A11	Q8N1S5	contextual	dual_localization	dual_localization	low	0	0	0	1	0
SLC39A12	Q504Y0	yes	multipass_with_exposed_loops	cell_state_induced	canonical	0	1	0	1	0
SLC39A13	Q96H72	no	endomembrane_resident	endomembrane_resident	no	0	0	0	0	0
