uniprot_accession	hgnc_id	hgnc_symbol	gene_symbol	ensembl_gene	ncbi_gene_id	src_sonnet	src_surfy	src_go	src_hpa	uniprot_optimized	cspa_optimized	n_sources_optimized	topo_gpi_anchored	topo_gpcr_7tm	topo_multi_pass_tm	topo_single_pass_tm	topo_signal_only_secreted	topo_inner_leaflet_lipidated	topo_no_tm_no_signal	up_has_glyc	deeptm_TM_NO_SP
Q8IWU4	HGNC:20303	SLC30A8	SLC30A8	ENSG00000164756	169026.0	1	0	0	1	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
O15431	HGNC:11016	SLC31A1	SLC31A1	ENSG00000136868	1317.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
O15432	HGNC:11017	SLC31A2	SLC31A2	ENSG00000136867	1318.0	1	0	0	1	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9H598	HGNC:11018	SLC32A1	SLC32A1	ENSG00000101438	140679.0	0	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
O00400	HGNC:95	SLC33A1	SLC33A1	ENSG00000169359	9197.0	0	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q96ES6	HGNC:25157	SLC33A2	SLC33A2	ENSG00000167700	113655.0	1	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q06495	HGNC:11019	SLC34A1	SLC34A1	ENSG00000131183	6569.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
O95436	HGNC:11020	SLC34A2	SLC34A2	ENSG00000157765	10568.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8N130	HGNC:20305	SLC34A3	SLC34A3	ENSG00000198569	142680.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9BS91	HGNC:20792	SLC35A5	SLC35A5	ENSG00000138459	55032.0	0	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q76EJ3	HGNC:20799	SLC35D2	SLC35D2	ENSG00000130958	11046.0	0	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q8IXU6	HGNC:23615	SLC35F2	SLC35F2	ENSG00000110660	54733.0	1	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
A4IF30	HGNC:19845	SLC35F4	SLC35F4	ENSG00000151812	341880.0	0	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q2M3R5	HGNC:26607	SLC35G1	SLC35G1	ENSG00000176273	159371.0	0	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q8TBE7	HGNC:28480	SLC35G2	SLC35G2	ENSG00000168917	80723.0	1	0	0	1	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9NQQ7	HGNC:17117	SLC35H1	SLC35H1	ENSG00000080189	51006.0	1	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q7Z2H8	HGNC:18761	SLC36A1	SLC36A1	ENSG00000123643	206358.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q495M3	HGNC:18762	SLC36A2	SLC36A2	ENSG00000186335	153201.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q495N2	HGNC:19659	SLC36A3	SLC36A3	ENSG00000186334	285641.0	0	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q6YBV0	HGNC:19660	SLC36A4	SLC36A4	ENSG00000180773	120103.0	0	1	0	1	0	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P57057	HGNC:11024	SLC37A1	SLC37A1	ENSG00000160190	54020.0	0	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8TED4	HGNC:20644	SLC37A2	SLC37A2	ENSG00000134955	219855.0	0	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NCC5	HGNC:20651	SLC37A3	SLC37A3	ENSG00000157800	84255.0	0	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
O43826	HGNC:4061	SLC37A4	SLC37A4	ENSG00000137700	2542.0	0	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9H2H9	HGNC:13447	SLC38A1	SLC38A1	ENSG00000111371	81539.0	1	1	1	0	1	1	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q08AI6	HGNC:26836	SLC38A11	SLC38A11	ENSG00000169507	151258.0	1	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NE00	HGNC:25984	SLC38A12	SLC38A12	ENSG00000109066	54868.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q96QD8	HGNC:13448	SLC38A2	SLC38A2	ENSG00000134294	54407.0	1	1	0	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q99624	HGNC:18044	SLC38A3	SLC38A3	ENSG00000188338	10991.0	1	0	1	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q969I6	HGNC:14679	SLC38A4	SLC38A4	ENSG00000139209	55089.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8WUX1	HGNC:18070	SLC38A5	SLC38A5	ENSG00000017483	92745.0	1	1	0	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8IZM9	HGNC:19863	SLC38A6	SLC38A6	ENSG00000139974	145389.0	1	0	0	1	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9NVC3	HGNC:25582	SLC38A7	SLC38A7	ENSG00000103042	55238.0	1	0	0	1	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
A6NNN8	HGNC:32434	SLC38A8	SLC38A8	ENSG00000166558	146167.0	1	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q8NBW4	HGNC:26907	SLC38A9	SLC38A9	ENSG00000177058	153129.0	0	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9NY26	HGNC:12876	SLC39A1	SLC39A1	ENSG00000143570	27173.0	1	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9ULF5	HGNC:20861	SLC39A10	SLC39A10	ENSG00000196950	57181.0	1	1	1	1	1	1	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Q8N1S5	HGNC:14463	SLC39A11	SLC39A11	ENSG00000133195	201266.0	1	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q504Y0	HGNC:20860	SLC39A12	SLC39A12	ENSG00000148482	221074.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Q96H72	HGNC:20859	SLC39A13	SLC39A13	ENSG00000165915	91252.0	1	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Q15043	HGNC:20858	SLC39A14	SLC39A14	ENSG00000104635	23516.0	1	1	1	1	1	1	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Q9NP94	HGNC:17127	SLC39A2	SLC39A2	ENSG00000165794	29986.0	1	1	0	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9BRY0	HGNC:17128	SLC39A3	SLC39A3	ENSG00000141873	29985.0	1	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q6P5W5	HGNC:17129	SLC39A4	SLC39A4	ENSG00000147804	55630.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Q6ZMH5	HGNC:20502	SLC39A5	SLC39A5	ENSG00000139540	283375.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Q13433	HGNC:18607	SLC39A6	SLC39A6	ENSG00000141424	25800.0	1	1	1	1	1	1	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Q9C0K1	HGNC:20862	SLC39A8	SLC39A8	ENSG00000138821	64116.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Q9NUM3	HGNC:20182	SLC39A9	SLC39A9	ENSG00000029364	55334.0	0	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q07837	HGNC:11025	SLC3A1	SLC3A1	ENSG00000138079	6519.0	1	1	1	0	1	0	3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
P08195	HGNC:11026	SLC3A2	SLC3A2	ENSG00000168003	6520.0	1	1	1	1	1	1	5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
Q9NP59	HGNC:10909	SLC40A1	SLC40A1	ENSG00000138449	30061.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8IVJ1	HGNC:19429	SLC41A1	SLC41A1	ENSG00000133065	254428.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q96JW4	HGNC:31045	SLC41A2	SLC41A2	ENSG00000136052	84102.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q96GZ6	HGNC:31046	SLC41A3	SLC41A3	ENSG00000114544	54946.0	1	1	0	1	0	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
O75387	HGNC:9225	SLC43A1	SLC43A1	ENSG00000149150	8501.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8N370	HGNC:23087	SLC43A2	SLC43A2	ENSG00000167703	124935.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NBI5	HGNC:17466	SLC43A3	SLC43A3	ENSG00000134802	29015.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8WWI5	HGNC:18798	SLC44A1	SLC44A1	ENSG00000070214	23446.0	1	1	0	0	1	1	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q8IWA5	HGNC:17292	SLC44A2	SLC44A2	ENSG00000129353	57153.0	1	1	0	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8N4M1	HGNC:28689	SLC44A3	SLC44A3	ENSG00000143036	126969.0	1	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q53GD3	HGNC:13941	SLC44A4	SLC44A4	ENSG00000204385	80736.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NCS7	HGNC:28524	SLC44A5	SLC44A5	ENSG00000137968	204962.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9Y2W3	HGNC:17939	SLC45A1	SLC45A1	ENSG00000162426	50651.0	1	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9UMX9	HGNC:16472	SLC45A2	SLC45A2	ENSG00000164175	51151.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q96JT2	HGNC:8642	SLC45A3	SLC45A3	ENSG00000158715	85414.0	1	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q5BKX6	HGNC:29196	SLC45A4	SLC45A4	ENSG00000022567	57210.0	0	1	0	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q96NT5	HGNC:30521	SLC46A1	SLC46A1	ENSG00000076351	113235.0	1	1	1	1	1	1	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9BY10	HGNC:16055	SLC46A2	SLC46A2	ENSG00000119457	57864.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q7Z3Q1	HGNC:27501	SLC46A3	SLC46A3	ENSG00000139508	283537.0	1	1	0	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q96FL8	HGNC:25588	SLC47A1	SLC47A1	ENSG00000142494	55244.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q86VL8	HGNC:26439	SLC47A2	SLC47A2	ENSG00000180638	146802.0	1	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q6P1K1	HGNC:26035	SLC48A1	SLC48A1	ENSG00000211584	55652.0	1	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q6UXD7	HGNC:26177	SLC49A3	SLC49A3	ENSG00000169026	84179.0	1	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q96SL1	HGNC:16628	SLC49A4	SLC49A4	ENSG00000138463	84925.0	1	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P02730	HGNC:11027	SLC4A1	SLC4A1	ENSG00000004939	6521.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q6U841	HGNC:13811	SLC4A10	SLC4A10	ENSG00000144290	57282.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NBS3	HGNC:16438	SLC4A11	SLC4A11	ENSG00000088836	83959.0	1	0	1	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P04920	HGNC:11028	SLC4A2	SLC4A2	ENSG00000164889	6522.0	1	0	1	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P48751	HGNC:11029	SLC4A3	SLC4A3	ENSG00000114923	6508.0	1	0	1	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9Y6R1	HGNC:11030	SLC4A4	SLC4A4	ENSG00000080493	8671.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9BY07	HGNC:18168	SLC4A5	SLC4A5	ENSG00000188687	57835.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9Y6M7	HGNC:11033	SLC4A7	SLC4A7	ENSG00000033867	9497.0	1	1	1	1	1	1	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q2Y0W8	HGNC:11034	SLC4A8	SLC4A8	ENSG00000050438	9498.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q96Q91	HGNC:11035	SLC4A9	SLC4A9	ENSG00000113073	83697.0	1	0	1	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9BRV3	HGNC:30657	SLC50A1	SLC50A1	ENSG00000169241	55974.0	1	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q86UW1	HGNC:29955	SLC51A	SLC51A	ENSG00000163959	200931.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q86UW2	HGNC:29956	SLC51B	SLC51B	ENSG00000186198	123264.0	1	1	1	0	1	0	3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
Q9NWF4	HGNC:30225	SLC52A1	SLC52A1	ENSG00000132517	55065.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9HAB3	HGNC:30224	SLC52A2	SLC52A2	ENSG00000185803	79581.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9NQ40	HGNC:16187	SLC52A3	SLC52A3	ENSG00000101276	113278.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P13866	HGNC:11036	SLC5A1	SLC5A1	ENSG00000100170	6523.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
A0PJK1	HGNC:23155	SLC5A10	SLC5A10	ENSG00000154025	125206.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8WWX8	HGNC:23091	SLC5A11	SLC5A11	ENSG00000158865	115584.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q1EHB4	HGNC:28750	SLC5A12	SLC5A12	ENSG00000148942	159963.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P31639	HGNC:11037	SLC5A2	SLC5A2	ENSG00000140675	6524.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P53794	HGNC:11038	SLC5A3	SLC5A3	ENSG00000198743	6526.0	1	1	0	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9NY91	HGNC:11039	SLC5A4	SLC5A4	ENSG00000100191	6527.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q92911	HGNC:11040	SLC5A5	SLC5A5	ENSG00000105641	6528.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9Y289	HGNC:11041	SLC5A6	SLC5A6	ENSG00000138074	8884.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9GZV3	HGNC:14025	SLC5A7	SLC5A7	ENSG00000115665	60482.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8N695	HGNC:19119	SLC5A8	SLC5A8	ENSG00000256870	160728.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q2M3M2	HGNC:22146	SLC5A9	SLC5A9	ENSG00000117834	200010.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8N468	HGNC:25433	SLC60A1	SLC60A1	ENSG00000174514	148808.0	0	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q5TF39	HGNC:21053	SLC60A2	SLC60A2	ENSG00000173214	91749.0	1	1	1	0	1	1	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q6N075	HGNC:28156	SLC61A1	SLC61A1	ENSG00000182544	84975.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q6ZP29	HGNC:26001	SLC66A1	SLC66A1	ENSG00000040487	54896.0	1	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q96BI1	HGNC:10964	SLC67A1	SLC67A1	ENSG00000110628	5002.0	1	0	1	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q8NBP5	HGNC:28158	SLC67A2	SLC67A2	ENSG00000135953	84804.0	1	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q14CX5	HGNC:26196	SLC68A1	SLC68A1	ENSG00000138111	79847.0	1	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
P30531	HGNC:11042	SLC6A1	SLC6A1	ENSG00000157103	6529.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P48066	HGNC:11044	SLC6A11	SLC6A11	ENSG00000132164	6538.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P48065	HGNC:11045	SLC6A12	SLC6A12	ENSG00000111181	6539.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9NSD5	HGNC:11046	SLC6A13	SLC6A13	ENSG00000010379	6540.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9UN76	HGNC:11047	SLC6A14	SLC6A14	ENSG00000268104	11254.0	1	1	1	1	1	0	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9H2J7	HGNC:13621	SLC6A15	SLC6A15	ENSG00000072041	55117.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9GZN6	HGNC:13622	SLC6A16	SLC6A16	ENSG00000063127	28968.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9H1V8	HGNC:31399	SLC6A17	SLC6A17	ENSG00000197106	388662.0	0	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q96N87	HGNC:26441	SLC6A18	SLC6A18	ENSG00000164363	348932.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q695T7	HGNC:27960	SLC6A19	SLC6A19	ENSG00000174358	340024.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P23975	HGNC:11048	SLC6A2	SLC6A2	ENSG00000103546	6530.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9NP91	HGNC:30927	SLC6A20	SLC6A20	ENSG00000163817	54716.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q01959	HGNC:11049	SLC6A3	SLC6A3	ENSG00000142319	6531.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P31645	HGNC:11050	SLC6A4	SLC6A4	ENSG00000108576	6532.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9Y345	HGNC:11051	SLC6A5	SLC6A5	ENSG00000165970	9152.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P31641	HGNC:11052	SLC6A6	SLC6A6	ENSG00000131389	6533.0	1	1	1	1	1	1	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q99884	HGNC:11054	SLC6A7	SLC6A7	ENSG00000011083	6534.0	1	1	0	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P48029	HGNC:11055	SLC6A8	SLC6A8	ENSG00000130821	6535.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P48067	HGNC:11056	SLC6A9	SLC6A9	ENSG00000196517	6536.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q96MC6	HGNC:23363	SLC71A1	SLC71A1	ENSG00000156875	64645.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q5SR56	HGNC:23376	SLC71A2	SLC71A2	ENSG00000148110	84641.0	1	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q14728	HGNC:16894	SLC75A1	SLC75A1	ENSG00000109736	10227.0	0	0	1	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
P30825	HGNC:11057	SLC7A1	SLC7A1	ENSG00000139514	6541.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9NS82	HGNC:11058	SLC7A10	SLC7A10	ENSG00000130876	56301.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9UPY5	HGNC:11059	SLC7A11	SLC7A11	ENSG00000151012	23657.0	1	0	1	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8TCU3	HGNC:23092	SLC7A13	SLC7A13	ENSG00000164893	157724.0	1	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q8TBB6	HGNC:29326	SLC7A14	SLC7A14	ENSG00000013293	57709.0	0	1	0	0	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
P52569	HGNC:11060	SLC7A2	SLC7A2	ENSG00000003989	6542.0	1	1	0	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8WY07	HGNC:11061	SLC7A3	SLC7A3	ENSG00000165349	84889.0	1	1	0	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
O43246	HGNC:11062	SLC7A4	SLC7A4	ENSG00000099960	6545.0	1	1	0	1	0	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q01650	HGNC:11063	SLC7A5	SLC7A5	ENSG00000103257	8140.0	1	1	1	1	1	1	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q92536	HGNC:11064	SLC7A6	SLC7A6	ENSG00000103064	9057.0	1	1	0	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9UM01	HGNC:11065	SLC7A7	SLC7A7	ENSG00000155465	9056.0	1	0	1	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9UHI5	HGNC:11066	SLC7A8	SLC7A8	ENSG00000092068	23428.0	1	0	1	0	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
P82251	HGNC:11067	SLC7A9	SLC7A9	ENSG00000021488	11136.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
P32418	HGNC:11068	SLC8A1	SLC8A1	ENSG00000183023	6546.0	1	1	1	1	1	1	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Q9UPR5	HGNC:11069	SLC8A2	SLC8A2	ENSG00000118160	6543.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
P57103	HGNC:11070	SLC8A3	SLC8A3	ENSG00000100678	6547.0	1	1	1	0	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Q6J4K2	HGNC:26175	SLC8B1	SLC8B1	ENSG00000089060	80024.0	0	1	0	0	1	1	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
