ncbi_gene_id	gene_symbol	synonyms	chromosome	map_location	description	dbXrefs	hgnc_id	ensembl_gene	mim
219578	ZNF804B	-	7	7q21.13	zinc finger protein 804B	HGNC:HGNC:21958|Ensembl:ENSG00000182348|AllianceGenome:HGNC:21958	HGNC:21958	ENSG00000182348	
219621	CABCOCO1	ARIEL|C10orf107	10	10q21.2	ciliary associated calcium binding coiled-coil 1	HGNC:HGNC:28678|Ensembl:ENSG00000183346|AllianceGenome:HGNC:28678	HGNC:28678	ENSG00000183346	
219623	TMEM26	-	10	10q21.2	transmembrane protein 26	MIM:617803|HGNC:HGNC:28550|Ensembl:ENSG00000196932|AllianceGenome:HGNC:28550	HGNC:28550	ENSG00000196932	617803
219654	ZCCHC24	C10orf56|Z3CXXC8	10	10q22.3	zinc finger CCHC-type containing 24	HGNC:HGNC:26911|Ensembl:ENSG00000165424|AllianceGenome:HGNC:26911	HGNC:26911	ENSG00000165424	
219670	ENKUR	C10orf63|CFAP106	10	10p12.1	enkurin, TRPC channel interacting protein	MIM:611025|HGNC:HGNC:28388|Ensembl:ENSG00000151023|AllianceGenome:HGNC:28388	HGNC:28388	ENSG00000151023	611025
219681	ARMC3	CT81|KU-CT-1|VAC8	10	10p12.2	armadillo repeat containing 3	MIM:611226|HGNC:HGNC:30964|Ensembl:ENSG00000165309|AllianceGenome:HGNC:30964	HGNC:30964	ENSG00000165309	611226
219699	UNC5B	UNC5H2|p53RDL1	10	10q22.1	unc-5 netrin receptor B	MIM:607870|HGNC:HGNC:12568|Ensembl:ENSG00000107731|AllianceGenome:HGNC:12568	HGNC:12568	ENSG00000107731	607870
219736	STOX1	C10orf24	10	10q22.1	storkhead box 1	MIM:609397|HGNC:HGNC:23508|Ensembl:ENSG00000165730|AllianceGenome:HGNC:23508	HGNC:23508	ENSG00000165730	609397
219738	FAM241B	C10orf35	10	10q22.1	family with sequence similarity 241 member B	HGNC:HGNC:23519|Ensembl:ENSG00000171224|AllianceGenome:HGNC:23519	HGNC:23519	ENSG00000171224	
219743	TYSND1	NET41	10	10q22.1	trypsin like peroxisomal matrix peptidase 1	MIM:611017|HGNC:HGNC:28531|Ensembl:ENSG00000156521|AllianceGenome:HGNC:28531	HGNC:28531	ENSG00000156521	611017
219749	ZNF25	KOX19|Zfp9	10	10p11.21	zinc finger protein 25	MIM:194528|HGNC:HGNC:13043|Ensembl:ENSG00000175395|AllianceGenome:HGNC:13043	HGNC:13043	ENSG00000175395	194528
219770	GJD4	CX40.1	10	10p11.21	gap junction protein delta 4	MIM:611922|HGNC:HGNC:23296|Ensembl:ENSG00000177291|AllianceGenome:HGNC:23296	HGNC:23296	ENSG00000177291	611922
219771	CCNY	C10orf9|CBCP1|CCNX|CFP1	10	10p11.21	cyclin Y	MIM:612786|HGNC:HGNC:23354|Ensembl:ENSG00000108100|AllianceGenome:HGNC:23354	HGNC:23354	ENSG00000108100	612786
219790	RTKN2	PLEKHK1|bA531F24.1	10	10q21.2	rhotekin 2	MIM:618450|HGNC:HGNC:19364|Ensembl:ENSG00000182010|AllianceGenome:HGNC:19364	HGNC:19364	ENSG00000182010	618450
219793	TBATA	C10orf27|SPATIAL	10	10q22.1	thymus, brain and testes associated	MIM:612640|HGNC:HGNC:23511|Ensembl:ENSG00000166220|AllianceGenome:HGNC:23511	HGNC:23511	ENSG00000166220	612640
219844	HYLS1	HLS	11	11q24.2	HYLS1 centriolar and ciliogenesis associated	MIM:610693|HGNC:HGNC:26558|Ensembl:ENSG00000198331|AllianceGenome:HGNC:26558	HGNC:26558	ENSG00000198331	610693
219854	TMEM218	JBTS39	11	11q24.2	transmembrane protein 218	MIM:619285|HGNC:HGNC:27344|Ensembl:ENSG00000150433|AllianceGenome:HGNC:27344	HGNC:27344	ENSG00000150433	619285
219855	SLC37A2	SPX2|pp11662	11	11q24.2	solute carrier family 37 member 2	MIM:619136|HGNC:HGNC:20644|Ensembl:ENSG00000134955|AllianceGenome:HGNC:20644	HGNC:20644	ENSG00000134955	619136
219858	OR8B12	OR11-317	11	11q24.2	olfactory receptor family 8 subfamily B member 12	HGNC:HGNC:15307|Ensembl:ENSG00000170953|AllianceGenome:HGNC:15307	HGNC:15307	ENSG00000170953	
219865	OR8G5	OR11-298|OR8G5P|OR8G6	11	11q24.2	olfactory receptor family 8 subfamily G member 5	HGNC:HGNC:19622|Ensembl:ENSG00000255298|AllianceGenome:HGNC:19622	HGNC:19622	ENSG00000255298	
219869	OR10G8	OR11-274|OR11-282	11	11q24.2	olfactory receptor family 10 subfamily G member 8	HGNC:HGNC:14845|Ensembl:ENSG00000234560|AllianceGenome:HGNC:14845	HGNC:14845	ENSG00000234560	
219870	OR10G9	OR10G10P	11	11q24.2	olfactory receptor family 10 subfamily G member 9	HGNC:HGNC:15129|Ensembl:ENSG00000236981|AllianceGenome:HGNC:15129	HGNC:15129	ENSG00000236981	
219873	OR10S1	OR11-279	11	11q24.1	olfactory receptor family 10 subfamily S member 1	HGNC:HGNC:14807|Ensembl:ENSG00000196248|AllianceGenome:HGNC:14807	HGNC:14807	ENSG00000196248	
219874	OR6T1	OR11-277	11	11q24.1	olfactory receptor family 6 subfamily T member 1	HGNC:HGNC:14848|Ensembl:ENSG00000181499|AllianceGenome:HGNC:14848	HGNC:14848	ENSG00000181499	
219875	OR4D5	OR11-276	11	11q24.1	olfactory receptor family 4 subfamily D member 5	HGNC:HGNC:14852|Ensembl:ENSG00000171014|AllianceGenome:HGNC:14852	HGNC:14852	ENSG00000171014	
219899	TBCEL	El|LRRC35	11	11q23.3	tubulin folding cofactor E like	MIM:610451|HGNC:HGNC:28115|Ensembl:ENSG00000154114|AllianceGenome:HGNC:28115	HGNC:28115	ENSG00000154114	610451
219902	TLCD5	TMEM136	11	11q23.3	TLC domain containing 5	HGNC:HGNC:28280|Ensembl:ENSG00000181264|AllianceGenome:HGNC:28280	HGNC:28280	ENSG00000181264	
219927	MRPL21	L21mt|MRP-L21|bL21m	11	11q13.3	mitochondrial ribosomal protein L21	MIM:611834|HGNC:HGNC:14479|Ensembl:ENSG00000197345|AllianceGenome:HGNC:14479	HGNC:14479	ENSG00000197345	611834
219931	TPCN2	SHEP10|TPC2	11	11q13.3	two pore segment channel 2	MIM:612163|HGNC:HGNC:20820|Ensembl:ENSG00000162341|AllianceGenome:HGNC:20820	HGNC:20820	ENSG00000162341	612163
219938	SPATA19	CT132|SPAS1|spergen1	11	11q25	spermatogenesis associated 19	MIM:609805|HGNC:HGNC:30614|Ensembl:ENSG00000166118|AllianceGenome:HGNC:30614	HGNC:30614	ENSG00000166118	609805
219952	OR6Q1	OR11-226	11	11q12.1	olfactory receptor family 6 subfamily Q member 1	HGNC:HGNC:15302|Ensembl:ENSG00000279051|AllianceGenome:HGNC:15302	HGNC:15302	ENSG00000279051	
219954	OR9I1	OR11-228	11	11q12.1	olfactory receptor family 9 subfamily I member 1	MIM:620828|HGNC:HGNC:14718|Ensembl:ENSG00000172377|AllianceGenome:HGNC:14718	HGNC:14718	ENSG00000172377	620828
219956	OR9Q1	-	11	11q12.1	olfactory receptor family 9 subfamily Q member 1	HGNC:HGNC:14724|Ensembl:ENSG00000186509|AllianceGenome:HGNC:14724	HGNC:14724	ENSG00000186509	
219957	OR9Q2	OR9Q2P	11	11q12.1	olfactory receptor family 9 subfamily Q member 2	HGNC:HGNC:15328|Ensembl:ENSG00000186513|AllianceGenome:HGNC:15328	HGNC:15328	ENSG00000186513	
219958	OR1S2	OR11-231	11	11q12.1	olfactory receptor family 1 subfamily S member 2	HGNC:HGNC:15141|Ensembl:ENSG00000197887|AllianceGenome:HGNC:15141	HGNC:15141	ENSG00000197887	
219959	OR1S1	OR11-232|OST034	11	11q12.1	olfactory receptor family 1 subfamily S member 1	HGNC:HGNC:8227|Ensembl:ENSG00000280204|AllianceGenome:HGNC:8227	HGNC:8227	ENSG00000280204	
219960	OR10Q1	OR11-233	11	11q12.1	olfactory receptor family 10 subfamily Q member 1	HGNC:HGNC:15134|Ensembl:ENSG00000180475|AllianceGenome:HGNC:15134	HGNC:15134	ENSG00000180475	
219965	OR5B17	OR11-237|OR5B20P	11	11q12.1	olfactory receptor family 5 subfamily B member 17	HGNC:HGNC:15267|Ensembl:ENSG00000197786|AllianceGenome:HGNC:15267	HGNC:15267	ENSG00000197786	
219968	OR5B21	-	11	11q12.1	olfactory receptor family 5 subfamily B member 21	HGNC:HGNC:19616|Ensembl:ENSG00000198283|AllianceGenome:HGNC:19616	HGNC:19616	ENSG00000198283	
219970	GLYATL2	BXMAS2-10|GATF-B	11	11q12.1	glycine-N-acyltransferase like 2	MIM:614762|HGNC:HGNC:24178|Ensembl:ENSG00000156689|AllianceGenome:HGNC:24178	HGNC:24178	ENSG00000156689	614762
219972	MPEG1	IMD77|MPG1|MPS-1|MPS1|Mpg-1|P-2|P2	11	11q12.1	macrophage expressed 1	MIM:610390|HGNC:HGNC:29619|Ensembl:ENSG00000197629|AllianceGenome:HGNC:29619	HGNC:29619	ENSG00000197629	610390
219981	OR5A2	-	11	11q12.1	olfactory receptor family 5 subfamily A member 2	HGNC:HGNC:15249|Ensembl:ENSG00000172324|AllianceGenome:HGNC:15249	HGNC:15249	ENSG00000172324	
219982	OR5A1	OR11-249|OR5A1P|OST181	11	11q12.1	olfactory receptor family 5 subfamily A member 1	HGNC:HGNC:8319|Ensembl:ENSG00000172320|AllianceGenome:HGNC:8319	HGNC:8319	ENSG00000172320	
219983	OR4D6	OR11-250	11	11q12.1	olfactory receptor family 4 subfamily D member 6	HGNC:HGNC:15175|Ensembl:ENSG00000166884|AllianceGenome:HGNC:15175	HGNC:15175	ENSG00000166884	
219986	OR4D11	OR4D11P	11	11q12.1	olfactory receptor family 4 subfamily D member 11	HGNC:HGNC:15174|Ensembl:ENSG00000176200|AllianceGenome:HGNC:15174	HGNC:15174	ENSG00000176200	
219988	PATL1	Pat1b|hPat1b	11	11q12.1	PAT1 homolog 1, processing body mRNA decay factor	MIM:614660|HGNC:HGNC:26721|Ensembl:ENSG00000166889|AllianceGenome:HGNC:26721	HGNC:26721	ENSG00000166889	614660
219990	OOSP2	OOSP2A|PLAC1L|TMEM122	11	11q12.1	oocyte secreted protein 2	MIM:620263|HGNC:HGNC:26699|Ensembl:ENSG00000149507|AllianceGenome:HGNC:26699	HGNC:26699	ENSG00000149507	620263
219995	MS4A15	-	11	11q12.2	membrane spanning 4-domains A15	HGNC:HGNC:28573|Ensembl:ENSG00000166961|AllianceGenome:HGNC:28573	HGNC:28573	ENSG00000166961	
220001	VWCE	URG11|VWC1	11	11q12.2	von Willebrand factor C and EGF domains	MIM:611115|HGNC:HGNC:26487|Ensembl:ENSG00000167992|AllianceGenome:HGNC:26487	HGNC:26487	ENSG00000167992	611115
220002	CYB561A3	CYBASC3|LCYTB	11	11q12.2	cytochrome b561 family member A3	MIM:618757|HGNC:HGNC:23014|Ensembl:ENSG00000162144|AllianceGenome:HGNC:23014	HGNC:23014	ENSG00000162144	618757
220004	SAXO4	C11orf66|IIIG9|PPP1R32	11	11q12.2	stabilizer of axonemal microtubules 4	MIM:619047|HGNC:HGNC:28869|Ensembl:ENSG00000162148|AllianceGenome:HGNC:28869	HGNC:28869	ENSG00000162148	619047
220032	GDPD4	GDE6|ugpQ	11	11q13.5	glycerophosphodiester phosphodiesterase domain containing 4	HGNC:HGNC:24849|Ensembl:ENSG00000178795|AllianceGenome:HGNC:24849	HGNC:24849	ENSG00000178795	
220042	DDIAS	C11orf82|noxin	11	11q14.1	DNA damage induced apoptosis suppressor	MIM:618045|HGNC:HGNC:26351|Ensembl:ENSG00000165490|AllianceGenome:HGNC:26351	HGNC:26351	ENSG00000165490	618045
220047	CCDC83	CT148|HSD9|KP-CoT-23	11	11q14.1-q14.2	coiled-coil domain containing 83	HGNC:HGNC:28535|Ensembl:ENSG00000150676|AllianceGenome:HGNC:28535	HGNC:28535	ENSG00000150676	
220064	LTO1	CIAB1|ORAOV1|TAOS1	11	11q13.3	LTO1 maturation factor of ABCE1	MIM:607224|HGNC:HGNC:17589|Ensembl:ENSG00000149716|AllianceGenome:HGNC:17589	HGNC:17589	ENSG00000149716	607224
220074	LRTOMT	CFAP111|DFNB63|LRRC51|LRRC51-TOMT	11	11q13.4	leucine rich transmembrane and O-methyltransferase domain containing	MIM:612414|HGNC:HGNC:25033|Ensembl:ENSG00000284922|AllianceGenome:HGNC:25033	HGNC:25033	ENSG00000284922	612414
220081	ERICH6B	FAM194B	13	13q14.13	glutamate rich 6B	HGNC:HGNC:26523|Ensembl:ENSG00000165837|AllianceGenome:HGNC:26523	HGNC:26523	ENSG00000165837	
220082	CBY2	NURIT|SPERT	13	13q14.13	chibby family member 2	MIM:618614|HGNC:HGNC:30720|Ensembl:ENSG00000174015|AllianceGenome:HGNC:30720	HGNC:30720	ENSG00000174015	618614
220107	DLEU7	-	13	13q14.3	deleted in lymphocytic leukemia 7	MIM:618634|HGNC:HGNC:17567|Ensembl:ENSG00000186047|AllianceGenome:HGNC:17567	HGNC:17567	ENSG00000186047	618634
220108	FAM124A	-	13	13q14.3	family with sequence similarity 124 member A	HGNC:HGNC:26413|Ensembl:ENSG00000150510|AllianceGenome:HGNC:26413	HGNC:26413	ENSG00000150510	
220134	SKA1	C18orf24	18	18q21.1	spindle and kinetochore associated complex subunit 1	MIM:616673|HGNC:HGNC:28109|Ensembl:ENSG00000154839|AllianceGenome:HGNC:28109	HGNC:28109	ENSG00000154839	616673
220136	CFAP53	CCDC11|HTX6	18	18q21.1	cilia and flagella associated protein 53	MIM:614759|HGNC:HGNC:26530|Ensembl:ENSG00000172361|AllianceGenome:HGNC:26530	HGNC:26530	ENSG00000172361	614759
220164	DOK6	DOK5L|HsT3226	18	18q22.2	docking protein 6	MIM:611402|HGNC:HGNC:28301|Ensembl:ENSG00000206052|AllianceGenome:HGNC:28301	HGNC:28301	ENSG00000206052	611402
220202	ATOH7	Math5|NCRNA|PHPVAR|RNANC|bHLHa13	10	10q21.3|10q21.3-q22.1	atonal bHLH transcription factor 7	MIM:609875|HGNC:HGNC:13907|Ensembl:ENSG00000179774|AllianceGenome:HGNC:13907	HGNC:13907	ENSG00000179774	609875
220213	OTUD1	DUBA7|OTDC1	10	10p12.2	OTU deubiquitinase 1	MIM:612022|HGNC:HGNC:27346|Ensembl:ENSG00000165312|AllianceGenome:HGNC:27346	HGNC:27346	ENSG00000165312	612022
220296	HEPACAM	GlialCAM|MLC2A|MLC2B	11	11q24.2	hepatic and glial cell adhesion molecule	MIM:611642|HGNC:HGNC:26361|Ensembl:ENSG00000165478|AllianceGenome:HGNC:26361	HGNC:26361	ENSG00000165478	611642
220323	OAF	NS5ATP13TP2	11	11q23.3	out at first homolog	MIM:621070|HGNC:HGNC:28752|Ensembl:ENSG00000184232|AllianceGenome:HGNC:28752	HGNC:28752	ENSG00000184232	621070
220359	TIGD3	-	11	11q13.1	tigger transposable element derived 3	MIM:619084|HGNC:HGNC:18334|Ensembl:ENSG00000173825|AllianceGenome:HGNC:18334	HGNC:18334	ENSG00000173825	619084
220382	FAM181B	-	11	11q14.1	family with sequence similarity 181 member B	HGNC:HGNC:28512|Ensembl:ENSG00000182103|AllianceGenome:HGNC:28512	HGNC:28512	ENSG00000182103	
220388	CCDC89	-	11	11q14.1	coiled-coil domain containing 89	MIM:621504|HGNC:HGNC:26762|Ensembl:ENSG00000179071|AllianceGenome:HGNC:26762	HGNC:26762	ENSG00000179071	621504
220416	LRRC63	-	13	13q14.13	leucine rich repeat containing 63	HGNC:HGNC:34296|Ensembl:ENSG00000173988|AllianceGenome:HGNC:34296	HGNC:34296	ENSG00000173988	
220441	RNF152	-	18	18q21.33	ring finger protein 152	MIM:616512|HGNC:HGNC:26811|Ensembl:ENSG00000176641|AllianceGenome:HGNC:26811	HGNC:26811	ENSG00000176641	616512
220869	ZNG1E	CBWD3|CBWD5|DC36	9	9q21.11	Zn regulated GTPase metalloprotein activator 1E	HGNC:HGNC:24584|Ensembl:ENSG00000147996|AllianceGenome:HGNC:24584	HGNC:24584	ENSG00000147996	
220929	ZNF438	bA330O11.1	10	10p11.23	zinc finger protein 438	MIM:620749|HGNC:HGNC:21029|Ensembl:ENSG00000183621|AllianceGenome:HGNC:21029	HGNC:21029	ENSG00000183621	620749
220963	SLC16A9	C10orf36|MCT9	10	10q21.2	solute carrier family 16 member 9	MIM:614242|HGNC:HGNC:23520|Ensembl:ENSG00000165449|AllianceGenome:HGNC:23520	HGNC:23520	ENSG00000165449	614242
220965	FAM13C	FAM13C1	10	10q21.1	family with sequence similarity 13 member C	HGNC:HGNC:19371|Ensembl:ENSG00000148541|AllianceGenome:HGNC:19371	HGNC:19371	ENSG00000148541	
220972	MARCHF8	CMIR|MARCH-VIII|MARCH8|MIR|RNF178|c-MIR	10	10q11.21-q11.22	membrane associated ring-CH-type finger 8	MIM:613335|HGNC:HGNC:23356|Ensembl:ENSG00000165406|AllianceGenome:HGNC:23356	HGNC:23356	ENSG00000165406	613335
220988	HNRNPA3	2610510D13Rik|D10S102|FBRNP|HNRPA3	2	2q31.2	heterogeneous nuclear ribonucleoprotein A3	MIM:605372|HGNC:HGNC:24941|Ensembl:ENSG00000170144|AllianceGenome:HGNC:24941	HGNC:24941	ENSG00000170144	605372
220992	ZNF485	-	10	10q11.21	zinc finger protein 485	HGNC:HGNC:23440|Ensembl:ENSG00000198298|AllianceGenome:HGNC:23440	HGNC:23440	ENSG00000198298	
221002	RASGEF1A	CG4853	10	10q11.21	RasGEF domain family member 1A	MIM:614531|HGNC:HGNC:24246|Ensembl:ENSG00000198915|AllianceGenome:HGNC:24246	HGNC:24246	ENSG00000198915	614531
221035	REEP3	C10orf74|Yip2b	10	10q21.3	receptor accessory protein 3	MIM:609348|HGNC:HGNC:23711|Ensembl:ENSG00000165476|AllianceGenome:HGNC:23711	HGNC:23711	ENSG00000165476	609348
221037	JMJD1C	KDM3C|TRIP-8|TRIP8	10	10q21.3	jumonji domain containing 1C	MIM:604503|HGNC:HGNC:12313|Ensembl:ENSG00000171988|AllianceGenome:HGNC:12313	HGNC:12313	ENSG00000171988	604503
221044	UCMA	C10orf49|GRP|GRP/UCMA	10	10p13	upper zone of growth plate and cartilage matrix associated	HGNC:HGNC:25205|Ensembl:ENSG00000165623|AllianceGenome:HGNC:25205	HGNC:25205	ENSG00000165623	
221061	FAM171A1	APCN|C10orf38	10	10p13	family with sequence similarity 171 member A1	HGNC:HGNC:23522|Ensembl:ENSG00000148468|AllianceGenome:HGNC:23522	HGNC:23522	ENSG00000148468	
221074	SLC39A12	LZT-Hs8|ZIP-12|ZIP12|bA570F3.1	10	10p12.33	solute carrier family 39 member 12	MIM:608734|HGNC:HGNC:20860|Ensembl:ENSG00000148482|AllianceGenome:HGNC:20860	HGNC:20860	ENSG00000148482	608734
221078	NSUN6	4933414E04Rik|ARL5B-AS1|MRT82|NOPD1	10	10p12.31	NOP2/Sun RNA methyltransferase 6	MIM:617199|HGNC:HGNC:23529|Ensembl:ENSG00000241058|AllianceGenome:HGNC:23529	HGNC:23529	ENSG00000241058	617199
221079	ARL5B	ARL8	10	10p12.31	ARF like GTPase 5B	MIM:608909|HGNC:HGNC:23052|Ensembl:ENSG00000165997|AllianceGenome:HGNC:23052	HGNC:23052	ENSG00000165997	608909
221091	LRRN4CL	-	11	11q12.3	LRRN4 C-terminal like	HGNC:HGNC:33724|Ensembl:ENSG00000177363|AllianceGenome:HGNC:33724	HGNC:33724	ENSG00000177363	
221092	HNRNPUL2	HNRPUL2|SAF-A2	11	11q12.3	heterogeneous nuclear ribonucleoprotein U like 2	HGNC:HGNC:25451|Ensembl:ENSG00000214753|AllianceGenome:HGNC:25451	HGNC:25451	ENSG00000214753	
221120	ALKBH3	ABH3|DEPC-1|DEPC1|PCA1|hABH3	11	11p11.2	alkB homolog 3, alpha-ketoglutarate dependent dioxygenase	MIM:610603|HGNC:HGNC:30141|Ensembl:ENSG00000166199|AllianceGenome:HGNC:30141	HGNC:30141	ENSG00000166199	610603
221143	EEF1AKMT1	ESP13|N6AMT2|eEF1A-KMT	13	13q12.11	EEF1A lysine methyltransferase 1	MIM:617793|HGNC:HGNC:27351|Ensembl:ENSG00000150456|AllianceGenome:HGNC:27351	HGNC:27351	ENSG00000150456	617793
221150	SKA3	C13orf3|RAMA1	13	13q12.11	spindle and kinetochore associated complex subunit 3	MIM:619247|HGNC:HGNC:20262|Ensembl:ENSG00000165480|AllianceGenome:HGNC:20262	HGNC:20262	ENSG00000165480	619247
221154	MICU2	1110008L20Rik|EFHA1|hMICU3	13	13q12.11	mitochondrial calcium uptake 2	MIM:610632|HGNC:HGNC:31830|Ensembl:ENSG00000165487|AllianceGenome:HGNC:31830	HGNC:31830	ENSG00000165487	610632
221178	SPATA13	ARHGEF29|ASEF2	13	13q12.12	spermatogenesis associated 13	MIM:613324|HGNC:HGNC:23222|Ensembl:ENSG00000182957|AllianceGenome:HGNC:23222	HGNC:23222	ENSG00000182957	613324
221184	CPNE2	COPN2|CPN2	16	16q13	copine 2	MIM:604206|HGNC:HGNC:2315|Ensembl:ENSG00000140848|AllianceGenome:HGNC:2315	HGNC:2315	ENSG00000140848	604206
221188	ADGRG5	GPR114|PGR27	16	16q21	adhesion G protein-coupled receptor G5	MIM:616965|HGNC:HGNC:19010|Ensembl:ENSG00000159618|AllianceGenome:HGNC:19010	HGNC:19010	ENSG00000159618	616965
221191	PRSS54	CT67|KLKBL4	16	16q21	serine protease 54	HGNC:HGNC:26336|Ensembl:ENSG00000103023|AllianceGenome:HGNC:26336	HGNC:26336	ENSG00000103023	
221223	CES5A	CAUXIN|CES4C1|CES5|CES7|HEL126	16	16q12.2	carboxylesterase 5A	MIM:618678|HGNC:HGNC:26459|Ensembl:ENSG00000159398|AllianceGenome:HGNC:26459	HGNC:26459	ENSG00000159398	618678
221264	AK9	AK 9|AKD1|AKD2|C6orf199|C6orf224|SPGF89|dJ70A9.1	6	6q21	adenylate kinase 9	MIM:615358|HGNC:HGNC:33814|Ensembl:ENSG00000155085|AllianceGenome:HGNC:33814	HGNC:33814	ENSG00000155085	615358
221294	NT5DC1	C6orf200|LP2642|NT5C2L1	6	6q22.1	5'-nucleotidase domain containing 1	MIM:621076|HGNC:HGNC:21556|Ensembl:ENSG00000178425|AllianceGenome:HGNC:21556	HGNC:21556	ENSG00000178425	621076
221301	CALHM4	C6orf78|FAM26D	6	6q22.1	calcium homeostasis modulator family member 4	HGNC:HGNC:21094|Ensembl:ENSG00000164451|AllianceGenome:HGNC:21094	HGNC:21094	ENSG00000164451	
221302	ZUP1	C6orf113|DUB|ZUFSP	6	6q22.1	zinc finger containing ubiquitin peptidase 1	MIM:620543|HGNC:HGNC:21224|Ensembl:ENSG00000153975|AllianceGenome:HGNC:21224	HGNC:21224	ENSG00000153975	620543
221303	FAM162B	C6orf189|bA86F4.2	6	6q22.1	family with sequence similarity 162 member B	HGNC:HGNC:21549|Ensembl:ENSG00000183807|AllianceGenome:HGNC:21549	HGNC:21549	ENSG00000183807	
221322	TBC1D32	ALHSA|BROMI|C6orf170|C6orf171|OFD9|RP100	6	6q22.31	TBC1 domain family member 32	MIM:615867|HGNC:HGNC:21485|Ensembl:ENSG00000146350|AllianceGenome:HGNC:21485	HGNC:21485	ENSG00000146350	615867
221336	BEND6	C6orf65	6	6p12.1	BEN domain containing 6	MIM:621217|HGNC:HGNC:20871|Ensembl:ENSG00000151917|AllianceGenome:HGNC:20871	HGNC:20871	ENSG00000151917	621217
221357	GSTA5	-	6	6p12.2	glutathione S-transferase alpha 5	MIM:607605|HGNC:HGNC:19662|Ensembl:ENSG00000182793|AllianceGenome:HGNC:19662	HGNC:19662	ENSG00000182793	607605
221391	OPN5	GPR136|GRP136|PGR12|TMEM13	6	6p12.3	opsin 5	MIM:609042|HGNC:HGNC:19992|Ensembl:ENSG00000124818|AllianceGenome:HGNC:19992	HGNC:19992	ENSG00000124818	609042
221393	ADGRF4	GPR115|PGR18	6	6p12.3	adhesion G protein-coupled receptor F4	MIM:614268|HGNC:HGNC:19011|Ensembl:ENSG00000153294|AllianceGenome:HGNC:19011	HGNC:19011	ENSG00000153294	614268
221395	ADGRF5	GPR116|KPG_001	6	6p12.3	adhesion G protein-coupled receptor F5	MIM:620874|HGNC:HGNC:19030|Ensembl:ENSG00000069122|AllianceGenome:HGNC:19030	HGNC:19030	ENSG00000069122	620874
221400	TDRD6	CT41.2|NY-CO-45|SPATA36|TDR2|bA446F17.4	6	6p12.3	tudor domain containing 6	MIM:611200|HGNC:HGNC:21339|Ensembl:ENSG00000180113|AllianceGenome:HGNC:21339	HGNC:21339	ENSG00000180113	611200
221409	SPATS1	DDIP|SPATA8|SRSP1	6	6p21.1	spermatogenesis associated serine rich 1	MIM:621396|HGNC:HGNC:22957|Ensembl:ENSG00000249481|AllianceGenome:HGNC:22957	HGNC:22957	ENSG00000249481	621396
221421	RSPH9	C6orf206|CILD12|MRPS18AL1	6	6p21.1	radial spoke head component 9	MIM:612648|HGNC:HGNC:21057|Ensembl:ENSG00000172426|AllianceGenome:HGNC:21057	HGNC:21057	ENSG00000172426	612648
221424	LRRC73	C6orf154	6	6p21.1	leucine rich repeat containing 73	HGNC:HGNC:21375|Ensembl:ENSG00000204052|AllianceGenome:HGNC:21375	HGNC:21375	ENSG00000204052	
221443	OARD1	C6orf130|TARG1|dJ34B21.3	6	6p21.1	O-acyl-ADP-ribose deacylase 1	MIM:614393|HGNC:HGNC:21257|Ensembl:ENSG00000124596|AllianceGenome:HGNC:21257	HGNC:21257	ENSG00000124596	614393
221458	KIF6	C6orf102|dJ1043E3.1|dJ137F1.4|dJ188D3.1	6	6p21.2	kinesin family member 6	MIM:613919|HGNC:HGNC:21202|Ensembl:ENSG00000164627|AllianceGenome:HGNC:21202	HGNC:21202	ENSG00000164627	613919
221468	TMEM217	C6orf128|dJ355M6.2	6	6p21.2	transmembrane protein 217	MIM:621459|HGNC:HGNC:21238|Ensembl:ENSG00000172738|AllianceGenome:HGNC:21238	HGNC:21238	ENSG00000172738	621459
221472	FGD2	ZFYVE4	6	6p21.2	FYVE, RhoGEF and PH domain containing 2	MIM:605091|HGNC:HGNC:3664|Ensembl:ENSG00000146192|AllianceGenome:HGNC:3664	HGNC:3664	ENSG00000146192	605091
221476	PI16	CD364|CRISP9|MSMBBP|PSPBP	6	6p21.2	peptidase inhibitor 16	HGNC:HGNC:21245|Ensembl:ENSG00000164530|AllianceGenome:HGNC:21245	HGNC:21245	ENSG00000164530	
221477	C6orf89	BRAP|PS1TP5TP1	6	6p21.2	chromosome 6 open reading frame 89	MIM:616642|HGNC:HGNC:21114|Ensembl:ENSG00000198663|AllianceGenome:HGNC:21114	HGNC:21114	ENSG00000198663	616642
221481	ARMC12	C6orf81|SPGF90	6	6p21.31	armadillo repeat containing 12	MIM:620377|HGNC:HGNC:21099|Ensembl:ENSG00000157343|AllianceGenome:HGNC:21099	HGNC:21099	ENSG00000157343	620377
221491	SMIM29	C6orf1|LBH	6	6p21.31	small integral membrane protein 29	MIM:611419|HGNC:HGNC:1340|Ensembl:ENSG00000186577|AllianceGenome:HGNC:1340	HGNC:1340	ENSG00000186577	611419
221496	LEMD2	CTRCT42|LEM2|MARUPS|NET25|dJ482C21.1	6	6p21.31	LEM domain nuclear envelope protein 2	MIM:616312|HGNC:HGNC:21244|Ensembl:ENSG00000161904|AllianceGenome:HGNC:21244	HGNC:21244	ENSG00000161904	616312
221504	ZBTB9	ZNF919	6	6p21.32	zinc finger and BTB domain containing 9	HGNC:HGNC:28323|Ensembl:ENSG00000213588|AllianceGenome:HGNC:28323	HGNC:28323	ENSG00000213588	
