hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	binder_target_location	target_unit	target_scope	partner_type	partner_id	partner_members	source_rows	references	directions	exact_pair_assessed	assessment_scope	same_pair_structural_any_site	same_pair_structural_external_site	same_pair_region_external	same_pair_structural_or_region_external	complex_component_contact_support	support_pdb_ids	region_references
HGNC:4047	FZD9	O00144	ENSG00000188763	8326	membrane	FZD9_LRP6	complex	protein	Q9H1J5	Q9H1J5	2659	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD9_LRP6	complex	protein	Q9H1J5	Q9H1J5	2659	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD1_LRP5	complex	protein	Q93098	Q93098	2667	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4038	FZD1	Q9UP38	ENSG00000157240	8321	membrane	FZD1_LRP5	complex	protein	Q93098	Q93098	2667	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD1_LRP6	complex	protein	Q93098	Q93098	2668	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4038	FZD1	Q9UP38	ENSG00000157240	8321	membrane	FZD1_LRP6	complex	protein	Q93098	Q93098	2668	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD10_LRP5	complex	protein	Q93098	Q93098	2669	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4039	FZD10	Q9ULW2	ENSG00000111432	11211	membrane	FZD10_LRP5	complex	protein	Q93098	Q93098	2669	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD10_LRP6	complex	protein	Q93098	Q93098	2670	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4039	FZD10	Q9ULW2	ENSG00000111432	11211	membrane	FZD10_LRP6	complex	protein	Q93098	Q93098	2670	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD2_LRP5	complex	protein	Q93098	Q93098	2671	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4040	FZD2	Q14332	ENSG00000180340	2535	membrane	FZD2_LRP5	complex	protein	Q93098	Q93098	2671	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD2_LRP6	complex	protein	Q93098	Q93098	2672	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4040	FZD2	Q14332	ENSG00000180340	2535	membrane	FZD2_LRP6	complex	protein	Q93098	Q93098	2672	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD3_LRP5	complex	protein	Q93098	Q93098	2673	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4041	FZD3	Q9NPG1	ENSG00000104290	7976	membrane	FZD3_LRP5	complex	protein	Q93098	Q93098	2673	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD3_LRP6	complex	protein	Q93098	Q93098	2674	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4041	FZD3	Q9NPG1	ENSG00000104290	7976	membrane	FZD3_LRP6	complex	protein	Q93098	Q93098	2674	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD4_LRP5	complex	protein	Q93098	Q93098	2675	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4042	FZD4	Q9ULV1	ENSG00000174804	8322	membrane	FZD4_LRP5	complex	protein	Q93098	Q93098	2675	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD4_LRP6	complex	protein	Q93098	Q93098	2676	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4042	FZD4	Q9ULV1	ENSG00000174804	8322	membrane	FZD4_LRP6	complex	protein	Q93098	Q93098	2676	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD5_LRP5	complex	protein	Q93098	Q93098	2677	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4043	FZD5	Q13467	ENSG00000163251	7855	membrane	FZD5_LRP5	complex	protein	Q93098	Q93098	2677	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD5_LRP6	complex	protein	Q93098	Q93098	2678	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4043	FZD5	Q13467	ENSG00000163251	7855	membrane	FZD5_LRP6	complex	protein	Q93098	Q93098	2678	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4044	FZD6	O60353	ENSG00000164930	8323	membrane	FZD6_LRP5	complex	protein	Q93098	Q93098	2679	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD6_LRP5	complex	protein	Q93098	Q93098	2679	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4044	FZD6	O60353	ENSG00000164930	8323	membrane	FZD6_LRP6	complex	protein	Q93098	Q93098	2680	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD6_LRP6	complex	protein	Q93098	Q93098	2680	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4045	FZD7	O75084	ENSG00000155760	8324	membrane	FZD7_LRP5	complex	protein	Q93098	Q93098	2681	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD7_LRP5	complex	protein	Q93098	Q93098	2681	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4045	FZD7	O75084	ENSG00000155760	8324	membrane	FZD7_LRP6	complex	protein	Q93098	Q93098	2682	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD7_LRP6	complex	protein	Q93098	Q93098	2682	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD8_LRP5	complex	protein	Q93098	Q93098	2683	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4046	FZD8	Q9H461	ENSG00000177283	8325	membrane	FZD8_LRP5	complex	protein	Q93098	Q93098	2683	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD8_LRP6	complex	protein	Q93098	Q93098	2684	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4046	FZD8	Q9H461	ENSG00000177283	8325	membrane	FZD8_LRP6	complex	protein	Q93098	Q93098	2684	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4047	FZD9	O00144	ENSG00000188763	8326	membrane	FZD9_LRP5	complex	protein	Q93098	Q93098	2685	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD9_LRP5	complex	protein	Q93098	Q93098	2685	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4047	FZD9	O00144	ENSG00000188763	8326	membrane	FZD9_LRP6	complex	protein	Q93098	Q93098	2686	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD9_LRP6	complex	protein	Q93098	Q93098	2686	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD1_LRP5	complex	protein	O14904	O14904	2694	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4038	FZD1	Q9UP38	ENSG00000157240	8321	membrane	FZD1_LRP5	complex	protein	O14904	O14904	2694	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD1_LRP6	complex	protein	O14904	O14904	2695	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4038	FZD1	Q9UP38	ENSG00000157240	8321	membrane	FZD1_LRP6	complex	protein	O14904	O14904	2695	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD10_LRP5	complex	protein	O14904	O14904	2696	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4039	FZD10	Q9ULW2	ENSG00000111432	11211	membrane	FZD10_LRP5	complex	protein	O14904	O14904	2696	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD10_LRP6	complex	protein	O14904	O14904	2697	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4039	FZD10	Q9ULW2	ENSG00000111432	11211	membrane	FZD10_LRP6	complex	protein	O14904	O14904	2697	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD2_LRP5	complex	protein	O14904	O14904	2698	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4040	FZD2	Q14332	ENSG00000180340	2535	membrane	FZD2_LRP5	complex	protein	O14904	O14904	2698	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD2_LRP6	complex	protein	O14904	O14904	2699	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4040	FZD2	Q14332	ENSG00000180340	2535	membrane	FZD2_LRP6	complex	protein	O14904	O14904	2699	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD3_LRP5	complex	protein	O14904	O14904	2700	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4041	FZD3	Q9NPG1	ENSG00000104290	7976	membrane	FZD3_LRP5	complex	protein	O14904	O14904	2700	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD3_LRP6	complex	protein	O14904	O14904	2701	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4041	FZD3	Q9NPG1	ENSG00000104290	7976	membrane	FZD3_LRP6	complex	protein	O14904	O14904	2701	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD4_LRP5	complex	protein	O14904	O14904	2702	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4042	FZD4	Q9ULV1	ENSG00000174804	8322	membrane	FZD4_LRP5	complex	protein	O14904	O14904	2702	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD4_LRP6	complex	protein	O14904	O14904	2703	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4042	FZD4	Q9ULV1	ENSG00000174804	8322	membrane	FZD4_LRP6	complex	protein	O14904	O14904	2703	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD5_LRP5	complex	protein	O14904	O14904	2704	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4043	FZD5	Q13467	ENSG00000163251	7855	membrane	FZD5_LRP5	complex	protein	O14904	O14904	2704	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD5_LRP6	complex	protein	O14904	O14904	2705	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4043	FZD5	Q13467	ENSG00000163251	7855	membrane	FZD5_LRP6	complex	protein	O14904	O14904	2705	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4044	FZD6	O60353	ENSG00000164930	8323	membrane	FZD6_LRP5	complex	protein	O14904	O14904	2706	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD6_LRP5	complex	protein	O14904	O14904	2706	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4044	FZD6	O60353	ENSG00000164930	8323	membrane	FZD6_LRP6	complex	protein	O14904	O14904	2707	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD6_LRP6	complex	protein	O14904	O14904	2707	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4045	FZD7	O75084	ENSG00000155760	8324	membrane	FZD7_LRP5	complex	protein	O14904	O14904	2708	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD7_LRP5	complex	protein	O14904	O14904	2708	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4045	FZD7	O75084	ENSG00000155760	8324	membrane	FZD7_LRP6	complex	protein	O14904	O14904	2709	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD7_LRP6	complex	protein	O14904	O14904	2709	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD8_LRP5	complex	protein	O14904	O14904	2710	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4046	FZD8	Q9H461	ENSG00000177283	8325	membrane	FZD8_LRP5	complex	protein	O14904	O14904	2710	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD8_LRP6	complex	protein	O14904	O14904	2711	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4046	FZD8	Q9H461	ENSG00000177283	8325	membrane	FZD8_LRP6	complex	protein	O14904	O14904	2711	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4047	FZD9	O00144	ENSG00000188763	8326	membrane	FZD9_LRP5	complex	protein	O14904	O14904	2712	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD9_LRP5	complex	protein	O14904	O14904	2712	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4047	FZD9	O00144	ENSG00000188763	8326	membrane	FZD9_LRP6	complex	protein	O14904	O14904	2713	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD9_LRP6	complex	protein	O14904	O14904	2713	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD1_LRP5	complex	protein	O14905	O14905	2721	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4038	FZD1	Q9UP38	ENSG00000157240	8321	membrane	FZD1_LRP5	complex	protein	O14905	O14905	2721	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD1_LRP6	complex	protein	O14905	O14905	2722	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4038	FZD1	Q9UP38	ENSG00000157240	8321	membrane	FZD1_LRP6	complex	protein	O14905	O14905	2722	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD10_LRP5	complex	protein	O14905	O14905	2723	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4039	FZD10	Q9ULW2	ENSG00000111432	11211	membrane	FZD10_LRP5	complex	protein	O14905	O14905	2723	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD10_LRP6	complex	protein	O14905	O14905	2724	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4039	FZD10	Q9ULW2	ENSG00000111432	11211	membrane	FZD10_LRP6	complex	protein	O14905	O14905	2724	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD2_LRP5	complex	protein	O14905	O14905	2725	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4040	FZD2	Q14332	ENSG00000180340	2535	membrane	FZD2_LRP5	complex	protein	O14905	O14905	2725	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD2_LRP6	complex	protein	O14905	O14905	2726	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4040	FZD2	Q14332	ENSG00000180340	2535	membrane	FZD2_LRP6	complex	protein	O14905	O14905	2726	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD3_LRP5	complex	protein	O14905	O14905	2727	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4041	FZD3	Q9NPG1	ENSG00000104290	7976	membrane	FZD3_LRP5	complex	protein	O14905	O14905	2727	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD3_LRP6	complex	protein	O14905	O14905	2728	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4041	FZD3	Q9NPG1	ENSG00000104290	7976	membrane	FZD3_LRP6	complex	protein	O14905	O14905	2728	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD4_LRP5	complex	protein	O14905	O14905	2729	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4042	FZD4	Q9ULV1	ENSG00000174804	8322	membrane	FZD4_LRP5	complex	protein	O14905	O14905	2729	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD4_LRP6	complex	protein	O14905	O14905	2730	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4042	FZD4	Q9ULV1	ENSG00000174804	8322	membrane	FZD4_LRP6	complex	protein	O14905	O14905	2730	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD5_LRP5	complex	protein	O14905	O14905	2731	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4043	FZD5	Q13467	ENSG00000163251	7855	membrane	FZD5_LRP5	complex	protein	O14905	O14905	2731	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD5_LRP6	complex	protein	O14905	O14905	2732	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4043	FZD5	Q13467	ENSG00000163251	7855	membrane	FZD5_LRP6	complex	protein	O14905	O14905	2732	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4044	FZD6	O60353	ENSG00000164930	8323	membrane	FZD6_LRP5	complex	protein	O14905	O14905	2733	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD6_LRP5	complex	protein	O14905	O14905	2733	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4044	FZD6	O60353	ENSG00000164930	8323	membrane	FZD6_LRP6	complex	protein	O14905	O14905	2734	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD6_LRP6	complex	protein	O14905	O14905	2734	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4045	FZD7	O75084	ENSG00000155760	8324	membrane	FZD7_LRP5	complex	protein	O14905	O14905	2735	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD7_LRP5	complex	protein	O14905	O14905	2735	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4045	FZD7	O75084	ENSG00000155760	8324	membrane	FZD7_LRP6	complex	protein	O14905	O14905	2736	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD7_LRP6	complex	protein	O14905	O14905	2736	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD8_LRP5	complex	protein	O14905	O14905	2737	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4046	FZD8	Q9H461	ENSG00000177283	8325	membrane	FZD8_LRP5	complex	protein	O14905	O14905	2737	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD8_LRP6	complex	protein	O14905	O14905	2738	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4046	FZD8	Q9H461	ENSG00000177283	8325	membrane	FZD8_LRP6	complex	protein	O14905	O14905	2738	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4047	FZD9	O00144	ENSG00000188763	8326	membrane	FZD9_LRP5	complex	protein	O14905	O14905	2739	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6697	LRP5	O75197	ENSG00000162337	4041	membrane_inferred	FZD9_LRP5	complex	protein	O14905	O14905	2739	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4047	FZD9	O00144	ENSG00000188763	8326	membrane	FZD9_LRP6	complex	protein	O14905	O14905	2740	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	FZD9_LRP6	complex	protein	O14905	O14905	2740	PMID:24532711	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	Kremen1_LRP6	complex	protein	O94907	O94907	2746	reactome;PMID:27524201;PDB:5FWW	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	3s2k;3s8v;3soq;5fww;5gje	
HGNC:17550	KREMEN1	Q96MU8	ENSG00000183762	83999	membrane	Kremen1_LRP6	complex	protein	O94907	O94907	2746	reactome;PMID:27524201;PDB:5FWW	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	5fww	
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	Kremen2_LRP6	complex	protein	O94907	O94907	2747	reactome	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	3s2k;3s8v;3soq;5fww;5gje	
HGNC:18797	KREMEN2	Q8NCW0	ENSG00000131650	79412	membrane_inferred	Kremen2_LRP6	complex	protein	O94907	O94907	2747	reactome	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:6698	LRP6	O75581	ENSG00000070018	4040	membrane	Kremen2_LRP6	complex	protein	Q9UBU2	Q9UBU2	2748	reactome;PMID:12527209	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
