uniprot_accession	gene_symbol_input	gene_symbol	gene_symbol_mapping_status	gene_symbol_resolved	gene_symbol_mygene_score	uniprot_entry_name	uniprot_surface_flag	go_surface_flag	surfy_surface_flag	cspa_surface_flag	hpa_surface_flag	deeptmhmm_surface_flag	compartments_surface_flag	n_sources_surface	in_db_union	ml_only_edge_case	sources_present	go_n_go_ids	go_has_experimental	go_has_curated	go_has_sequence	go_has_electronic	go_low_confidence_only	surfy_label	surfy_ml_score	cspa_category	cspa_is_high_confidence	cspa_is_putative	cspa_is_unspecific	cspa_category_missing	cspa_any_high_confidence_precollapse	cspa_any_putative_precollapse	cspa_any_unspecific_precollapse	cspa_any_missing_category_precollapse	cspa_mixed_category_conflict	uniprot_split_mapping_ambiguous	go_split_mapping_ambiguous	surfy_split_mapping_ambiguous	cspa_split_mapping_ambiguous	deeptmhmm_split_mapping_ambiguous	hpa_split_mapping_ambiguous	compartments_split_mapping_ambiguous	split_mapping_ambiguous_any_source	deeptmhmm_label	deeptmhmm_label_source	hpa_reliability	hpa_pm_accessible	hpa_junctional	hpa_secreted_only	hpa_trafficking_associated	hpa_pm_reliability	hpa_junction_reliability	hpa_pm_in_enhanced	hpa_pm_in_supported	hpa_pm_in_approved	hpa_pm_in_uncertain	hpa_cj_in_enhanced	hpa_cj_in_supported	hpa_cj_in_approved	hpa_cj_in_uncertain	hpa_has_extracellular	hpa_locations	hpa_go_ids	hpa_low_confidence_only	hpa_ensembl_gene_id	compartments_integrated_stars_max	compartments_knowledge_stars_max	compartments_experiments_stars_max	compartments_textmining_stars_max	compartments_predictions_stars_max	compartments_surface_terms	compartments_low_confidence_only	compartments_corroborated	compartments_ensembl_protein_id
Q6IQ23	PLEKHA7	PLEKHA7	exact	PLEKHA7	18.187176		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Enhanced	0.0	1.0	0.0	0.0		enhanced	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Cell Junctions;Nucleoplasm;Cytosol	GO:0005654;GO:0005829;GO:0030054	0.0	ENSG00000166689								1	
Q6IQ49	SDE2	SDE2	exact	SDE2	17.560595		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nuclear speckles;Cytosol;Golgi apparatus;Plasma membrane	GO:0005794;GO:0005829;GO:0005886;GO:0016607	0.0	ENSG00000143751								1	
Q6IS14	EIF5AL1	EIF5AL1	exact	EIF5AL1	24.42753		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000253626								1	
Q6J9G0	STYK1	STYK1	exact	STYK1	17.323345		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Nucleoplasm	GO:0005654;GO:0005886	0.0	ENSG00000060140								1	
Q6L9T8	FAM72D	FAM72D	exact	FAM72D	27.443974		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	1.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Vesicles;Cytosol;Plasma membrane	GO:0005829;GO:0005886;GO:0043231	0.0	ENSG00000215784								1	
Q6MZT1	RGS7BP	RGS7BP	exact	RGS7BP	18.194784		0	0	0	0	1	0	0	1	1	0	hpa	2	0.0	0.0	0.0	1.0	1.0													0	0	0	0	0	0	0	0			Uncertain	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane;Actin filaments	GO:0005829;GO:0005886;GO:0015629	0.0	ENSG00000186479								1	
Q6N075	MFSD5	SLC61A1	normalized_alias	SLC61A1	15.826886		0	0	1	0	0	1	0	1	1	0	surfy,deeptmhmm							surface	0.5888											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q6NSI3	FAM53A	FAM53A	exact	FAM53A	18.478558		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Nucleoplasm;Plasma membrane	GO:0005654;GO:0005886	0.0	ENSG00000174137								1	
Q6NSJ0	KIAA1161	MYORG	normalized_alias	MYORG	17.78871		0	0	0	1	0	0	0	1	1	0	cspa									2 - putative	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0																														1	
Q6NSJ2	PHLDB3	PHLDB3	exact	PHLDB3	18.194635		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Nuclear speckles;Cytosol;Plasma membrane	GO:0005829;GO:0005886;GO:0016607	0.0	ENSG00000176531								1	
Q6NSJ5	LRRC8E	LRRC8E	exact	LRRC8E	19.067017	LRC8E_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6NT04	TIGD7	TIGD7	exact	TIGD7	20.180971		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000140993								1	
Q6NT16	SLC18B1	SLC18B1	exact	SLC18B1	17.630688	S18B1_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6NT46	GAGE2A	GAGE2A	exact	GAGE2A	27.44355		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Cytosol;Golgi apparatus	GO:0005794;GO:0005829;GO:0005886	0.0	ENSG00000189064								1	
Q6NTE8	MRNIP	MRNIP	exact	MRNIP	17.799631		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000161010								1	
Q6NUS8	UGT3A1	UGT3A1	exact	UGT3A1	22.088015	UD3A1_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6NUT3	MFSD12	MFSD12	exact	MFSD12	18.168806		0	0	1	0	0	1	0	1	1	0	surfy,deeptmhmm							surface	0.6327											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q6NW40	RGMB	RGMB	exact	RGMB	17.601833		0	0	1	0	0	0	0	1	1	0	surfy							surface	0.6687											0	0	0	0	0	0	0	0	SP	human_canonical																												1	
Q6NXP6	NOXRED1	NOXRED1	exact	NOXRED1	17.767033		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	1.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Vesicles;Plasma membrane	GO:0005886;GO:0043231	0.0	ENSG00000165555								1	
Q6NY19	KANK3	KANK3	exact	KANK3	17.771217		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane	GO:0005886	0.0	ENSG00000186994								1	
Q6NYC8	PPP1R18	PPP1R18	exact	PPP1R18	18.102262		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Nucleoplasm	GO:0005654;GO:0005886	0.0	ENSG00000146112								1	
Q6P1M9	ARMCX5	ARMCX5	exact	ARMCX5	19.386288		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Nuclear speckles;Plasma membrane	GO:0005829;GO:0005886;GO:0016607	0.0	ENSG00000125962								1	
Q6P1R4	DUS1L	DUS1L	exact	DUS1L	17.587187		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane	GO:0005886	0.0	ENSG00000169718								1	
Q6P2M8	PNCK	PNCK	exact	PNCK	18.540657		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane;Golgi apparatus	GO:0005794;GO:0005829;GO:0005886	0.0	ENSG00000130822								1	
Q6P499	NIPAL3	NIPAL3	exact	NIPAL3	17.601562		0	0	1	0	0	1	0	1	1	0	surfy,deeptmhmm							surface	0.6487											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q6P4A8	PLBD1	PLBD1	exact	PLBD1	18.196835		0	0	0	1	0	0	0	1	1	0	cspa									1 - high confidence	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0																														1	
Q6P4E1	CASC4	GOLM2	normalized_alias	GOLM2	17.02108		0	0	0	1	0	0	0	1	1	0	cspa									2 - putative	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0																														1	
Q6P4I2	WDR73	WDR73	exact	WDR73	17.66609		0	1	0	0	0	0	0	1	1	0	go	1	1.0	0.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q6P531	GGT6	GGT6	exact	GGT6	18.933664	GGT6_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6P7N7	TMEM81	TMEM81	exact	TMEM81	17.631039	TMM81_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6P9H4	CNKSR3	CNKSR3	exact	CNKSR3	17.745567	CNKR3_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot	1	0.0	0.0	0.0	1.0	1.0													0	0	0	0	0	0	0	0																														1	
Q6PCB5	RSBN1L	RSBN1L	exact	RSBN1L	18.184196		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Nuclear speckles;Plasma membrane	GO:0005886;GO:0016607	0.0	ENSG00000187257								1	
Q6PF06	TRMT10B	TRMT10B	exact	TRMT10B	17.704517		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Nucleoplasm;Plasma membrane	GO:0005654;GO:0005886	0.0	ENSG00000165275								1	
Q6PF18	MORN3	MORN3	exact	MORN3	17.591082		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Nucleoplasm;Plasma membrane	GO:0005654;GO:0005886	0.0	ENSG00000139714								1	
Q6PFW1	PPIP5K1	PPIP5K1	exact	PPIP5K1	18.197762		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000168781								1	
Q6PH85	DCUN1D2	DCUN1D2	exact	DCUN1D2	18.321575		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000150401								1	
Q6PHW0	IYD	IYD	exact	IYD	17.07094		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane	GO:0005886	0.0	ENSG00000009765								1	
Q6PI25	CNIH2	CNIH2	exact	CNIH2	17.948444		0	1	0	0	0	0	0	1	1	0	go	2	0.0	0.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q6PIJ6	FBXO38	FBXO38	exact	FBXO38	17.59647		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Nucleoplasm;Plasma membrane;Basal body;Primary cilium	GO:0005654;GO:0005886;GO:0005929;GO:0036064	0.0	ENSG00000145868								1	
Q6PIL6	KCNIP4	KCNIP4	exact	KCNIP4	18.15043		0	1	0	0	0	0	0	1	1	0	go	1	0.0	1.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q6PIY5	ARMH1	ARMH1	exact	ARMH1	17.802046		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Enhanced	1.0	0.0	0.0	0.0	enhanced		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000198520								1	
Q6PJW8	CNST	CNST	exact	CNST	18.20793	CNST_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6PKC3	TXNDC11	TXNDC11	exact	TXNDC11	17.601528		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000153066								1	
Q6PL24	TMED8	TMED8	exact	TMED8	17.536125		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	1.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Vesicles	GO:0005886;GO:0043231	0.0	ENSG00000100580								1	
Q6PL45	BRICD5	BRICD5	exact	BRICD5	16.81232	BRID5_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6RW13	AGTRAP	AGTRAP	exact	AGTRAP	17.666351	ATRAP_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6S9Z5	ZNF474	ZNF474	exact	ZNF474	21.369736		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Nuclear membrane;Nucleoplasm;Plasma membrane	GO:0005654;GO:0005886;GO:0031965	0.0	ENSG00000164185								1	
Q6T311	ARL9	ARL9	exact	ARL9	17.662634		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Centriolar satellite;Cytosol	GO:0005829;GO:0005886;GO:0034451	0.0	ENSG00000196503								1	
Q6TCH4	PAQR6	PAQR6	exact	PAQR6	17.892075	PAQR6_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6UVM3	KCNT2	KCNT2	exact	KCNT2	18.273489	KCNT2_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6UVY6	MOXD1	MOXD1	exact	MOXD1	16.9653		0	0	0	1	0	0	0	1	1	0	cspa									1 - high confidence	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	SP	human_canonical																												1	
Q6UWF3	SCIMP	SCIMP	exact	SCIMP	18.946829		0	1	0	0	0	0	0	1	1	0	go	4	1.0	1.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q6UWH4	GASK1B	GASK1B	exact	GASK1B	17.61275	GAK1B_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6UWI4	SHISA2	SHISA2	exact	SHISA2	18.210714	SHSA2_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6UWM9	UGT2A3	UGT2A3	exact	UGT2A3	22.08833	UD2A3_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6UWN5	LYPD5	LYPD5	exact	LYPD5	19.249712		0	0	1	0	0	0	0	1	1	0	surfy							surface	0.7884											0	0	0	0	0	0	0	0	SP	human_canonical																												1	
Q6UWQ7	IGFL2	IGFL2	exact	IGFL2	22.724623		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	Nucleoplasm;Plasma membrane;Predicted to be secreted	GO:0005654;GO:0005886	0.0	ENSG00000204866								1	
Q6UWR7	ENPP6	ENPP6	exact	ENPP6	17.610931		0	0	1	0	0	0	0	1	1	0	surfy							surface	0.6507											0	0	0	0	0	0	0	0	SP	human_canonical																												1	
Q6UWU4	C6orf89	C6ORF89	exact	C6ORF89	22.825737	CF089_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6UWV6	ENPP7	ENPP7	exact	ENPP7	18.181568	ENPP7_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6UX06	OLFM4	OLFM4	exact	OLFM4	17.339115		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Nucleoplasm;Plasma membrane;Cytokinetic bridge;Cytosol;Predicted to be secreted	GO:0005654;GO:0005829;GO:0005886;GO:0045171	0.0	ENSG00000102837								1	
Q6UX34	SNORC	SNORC	exact	SNORC	17.588976	SNORC_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6UX52	C17orf99	C17ORF99	exact	C17ORF99	24.75445		0	1	0	0	0	0	0	1	1	0	go	1	0.0	1.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0																														1	
Q6UX82	LYPD8	LYPD8	exact	LYPD8	18.925419		0	0	1	0	0	0	0	1	1	0	surfy							surface	0.7864											0	0	0	0	0	0	0	0	SP	human_canonical																												1	
Q6UX98	ZDHHC24	ZDHHC24	exact	ZDHHC24	17.97026	ZDH24_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6UXB3	LYPD2	LYPD2	exact	LYPD2	19.951483		0	0	1	0	0	0	0	1	1	0	surfy							surface	0.7425											0	0	0	0	0	0	0	0	SP	human_canonical																												1	
Q6UXD7	MFSD7	SLC49A3	normalized_alias	SLC49A3	17.543425		0	0	1	0	0	1	0	1	1	0	surfy,deeptmhmm							surface	0.7086											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q6UXH1	CRELD2	CRELD2	exact	CRELD2	17.582142		0	0	0	1	0	0	0	1	1	0	cspa									1 - high confidence	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0																														1	
Q6UXH8	CCBE1	CCBE1	exact	CCBE1	17.543427		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	Cytosol;Plasma membrane;Predicted to be secreted	GO:0005829;GO:0005886	0.0	ENSG00000183287								1	
Q6UXI9	NPNT	NPNT	exact	NPNT	18.19154		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	0.0	1.0	0.0	0.0		approved	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	Cell Junctions;Cytosol;Nucleoplasm;Predicted to be secreted	GO:0005654;GO:0005829;GO:0030054	0.0	ENSG00000168743	2.006	0.0	0.0	2.006	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000389252
Q6UXM1	LRIG3	LRIG3	exact	LRIG3	17.625542		0	0	1	0	0	1	0	1	1	0	surfy,deeptmhmm							surface	0.9222											0	0	0	0	0	0	0	0	SP+TM	human_canonical																												1	
Q6UXT6	OR9H1	OR9H1	exact	OR9H1	8.119439	OR9H1_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6UXU6	TMEM92	TMEM92	exact	TMEM92	19.182928	TMM92_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6UXV1	IZUMO2	IZUMO2	exact	IZUMO2	19.133606	IZUM2_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6V702	CFAP299	CFAP299	exact	CFAP299	17.704039		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000197826								1	
Q6VY07	PACS1	PACS1	exact	PACS1	18.607351		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	1.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Nucleoplasm;Vesicles	GO:0005654;GO:0005886;GO:0043231	0.0	ENSG00000175115								1	
Q6W3E5	GDPD4	GDPD4	exact	GDPD4	18.391996	GDPD4_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6XPR3	RPTN	RPTN	exact	RPTN	19.66		0	1	0	0	0	0	0	1	1	0	go	1	0.0	1.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0																														1	
Q6XR72	SLC30A10	SLC30A10	exact	SLC30A10	18.08247	ZNT10_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6XZB0	LIPI	LIPI	exact	LIPI	17.862799		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Plasma membrane;Predicted to be secreted	GO:0005886	0.0	ENSG00000188992								1	
Q6YFQ2	COX6B2	COX6B2	exact	COX6B2	19.29723		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Nucleoplasm;Plasma membrane	GO:0005654;GO:0005829;GO:0005886	0.0	ENSG00000160471								1	
Q6ZMB5	TMEM184A	TMEM184A	exact	TMEM184A	17.594688		0	0	1	0	0	1	0	1	1	0	surfy,deeptmhmm							surface	0.6826											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q6ZMD2	SPNS3	SPNS3	exact	SPNS3	18.031935		0	0	1	0	0	1	0	1	1	0	surfy,deeptmhmm							surface	0.7046											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q6ZMG9	LASS6	CERS6	normalized_alias	CERS6	21.298866		0	0	0	1	0	0	0	1	1	0	cspa									2 - putative	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0																														1	
Q6ZMP0	THSD4	THSD4	exact	THSD4	17.975414		0	0	0	1	0	0	0	1	1	0	cspa									1 - high confidence	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0																														1	
Q6ZMR5	TMPRSS11A	TMPRSS11A	exact	TMPRSS11A	19.600212	TM11A_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6ZMS7	ZNF783	ZNF783	exact	ZNF783	19.510155		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000204946								1	
Q6ZMT1	STAC2	STAC2	exact	STAC2	18.504627		0	1	0	0	0	0	0	1	1	0	go	2	0.0	1.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q6ZMU5	TRIM72	TRIM72	exact	TRIM72	18.818483		0	1	0	0	0	0	0	1	1	0	go	1	0.0	1.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q6ZNA5	FRRS1	FRRS1	exact	FRRS1	18.364717		0	0	1	0	0	1	0	1	1	0	surfy,deeptmhmm							surface	0.7006											0	0	0	0	0	0	0	0	SP+TM	human_canonical																												1	
Q6ZNH5	ZNF497	ZNF497	exact	ZNF497	21.962692		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	0.0	1.0	0.0	0.0		approved	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Nucleoplasm;Cell Junctions	GO:0005654;GO:0030054	0.0	ENSG00000174586								1	
Q6ZNI0	GCNT7	GCNT7	exact	GCNT7	18.75656	GCNT7_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
Q6ZNL6	FGD5	FGD5	exact	FGD5	18.23215		0	0	0	0	1	0	0	1	1	0	hpa	1	0.0	0.0	0.0	1.0	1.0													0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane	GO:0005886	0.0	ENSG00000154783								1	
Q6ZNQ3	LRRC69	LRRC69	exact	LRRC69	18.079863		0	0	0	0	1	0	0	1	1	0	hpa																			0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane	GO:0005886	0.0	ENSG00000214954								1	
Q6ZNR0	TMEM91	TMEM91	exact	TMEM91	18.065645	TMM91_HUMAN	1	0	0	0	0	0	0	1	1	0	uniprot																			0	0	0	0	0	0	0	0																														1	
